"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Dimitry Imbongo Boele","NER","2013","1129","109","0.7523","0.7772","-2.7163","-2.4921","14.596","1.5878","0.0375"
"Andy O'Brien","VAN","2013","1499","202","0.7673","0.7808","-2.7176","-1.3453","24.7595","13.2848","0.0567"
"Sal Zizzo","POR","2013","315","68","0.8382","0.8788","-2.756","-4.053","16.7228","-2.0362","0.0315"
"Jason Johnson","HOU","2013","493","84","0.8214","0.8544","-2.7671","-3.2942","16.7155","-2.3548","0.0403"
"Colin Clark","LAG","2013","384","70","0.7571","0.797","-2.7877","-3.9824","17.7555","4.9943","0.0301"
"Devon Sandoval","RSL","2013","958","150","0.76","0.779","-2.8525","-1.9017","12.3859","1.919","0.0354"
"Juan Agudelo","NER","2013","1108","141","0.7872","0.8075","-2.8611","-2.0291","15.0392","-0.7879","0.0618"
"David Ferreira","FCD","2013","2626","706","0.8187","0.8228","-2.8633","-0.4056","19.6805","6.8813","0.1102"
"Andrea Pisanu","MTL","2013","676","149","0.7852","0.8046","-2.8841","-1.9356","20.7063","5.909","0.0494"
"Corey Hertzog","VAN","2013","438","75","0.7733","0.812","-2.8999","-3.8666","16.7538","5.0799","0.0487"
"Mark Bloom","TOR","2013","582","117","0.735","0.7599","-2.9133","-2.49","22.1555","12.1723","0.1023"
"Kevin Harbottle","COL","2013","286","57","0.7895","0.8414","-2.9624","-5.1971","15.8651","2.0276","0.0656"
"Ryan Finley","CLB","2013","513","38","0.8158","0.8938","-2.9628","-7.7969","11.1791","-2.9264","0.0141"
"Ryan Miller","POR","2013","382","111","0.8108","0.8378","-2.9944","-2.6976","19.2515","3.0977","0.0511"
"Andy Dorman","NER","2013","457","130","0.7769","0.8009","-3.1112","-2.3932","19.6818","8.5622","0.0565"
"Kalifa Cissé","NER","2013","483","191","0.8377","0.8543","-3.1771","-1.6634","19.1902","4.1984","0.1406"
"Robbie Keane","LAG","2013","2113","373","0.8472","0.8557","-3.1789","-0.8523","16.8149","2.7134","0.0663"
"Dax McCarty","NYRB","2013","2801","1064","0.8647","0.8677","-3.1807","-0.2989","20.1304","4.441","0.1486"
"Brandon Barklage","NYRB","2013","1874","479","0.7808","0.7874","-3.1872","-0.6654","19.9673","8.1643","0.0809"
"Logan Emory","TOR","2013","242","42","0.5952","0.6724","-3.2399","-7.7141","29.2122","17.124","0.0658"
"Leo Fernandes","PHI","2013","309","71","0.7887","0.8344","-3.2433","-4.568","19.2957","4.6826","0.0488"
"Peterson Joseph","SKC","2013","1294","451","0.8492","0.8565","-3.288","-0.729","19.8401","3.986","0.0741"
"Marvell Wynne","COL","2013","2503","616","0.7435","0.7489","-3.3125","-0.5377","22.7283","11.1027","0.0945"
"Danny Califf","TOR","2013","379","58","0.6379","0.6954","-3.3322","-5.7452","23.3238","12.7134","0.0641"
"Juan Carlos Toja","NER","2013","983","252","0.8492","0.8626","-3.3671","-1.3362","16.8036","2.6135","0.0739"
"Nana Attakora","SJE","2013","718","124","0.75","0.7773","-3.3823","-2.7277","23.4488","11.2375","0.0676"
"Steve Purdy","CHV","2013","520","80","0.7","0.7424","-3.395","-4.2437","23.8897","12.2604","0.0491"
"Rafael Gladiador","DCU","2013","361","39","0.8205","0.9078","-3.4042","-8.7288","10.8854","-5.1485","0.0267"
"Róger Torres","PHI","2013","96","34","0.7353","0.8369","-3.4532","-10.1566","23.6017","10.4413","0.0301"
"Frédéric Piquionne","POR","2013","886","115","0.6609","0.6913","-3.5047","-3.0475","17.4668","6.311","0.0244"
"Tommy Meyer","LAG","2013","533","112","0.7232","0.7546","-3.5127","-3.1363","25.2756","15.8392","0.0707"
"José Adolfo Valencia","POR","2013","741","78","0.7821","0.8283","-3.607","-4.6243","13.467","1.3962","0.0201"
"Darel Russell","TOR","2013","1025","282","0.7589","0.7717","-3.6237","-1.285","22.4732","9.6755","0.0839"
"Julio Morales","CHV","2013","840","122","0.8033","0.8332","-3.6533","-2.9945","12.3711","-0.8107","0.0491"
"Mario Martínez","SEA","2013","549","155","0.7742","0.7979","-3.6739","-2.3703","19.6316","4.3678","0.0635"
"Robbie Rogers","LAG","2013","632","119","0.7731","0.8041","-3.687","-3.0984","14.5607","1.6545","0.0531"
"Dennis Iapichino","DCU","2013","422","118","0.822","0.8538","-3.743","-3.1721","22.6171","1.1675","0.0737"
"London Woodberry","FCD","2013","410","59","0.6949","0.759","-3.7781","-6.4035","27.7898","15.4977","0.0416"
"Kofi Opare","LAG","2013","562","94","0.7872","0.8278","-3.8111","-4.0544","19.5648","8.0488","0.0608"
"Leonardo González","SEA","2013","2496","816","0.7463","0.751","-3.8148","-0.4675","22.1369","12.4977","0.1189"
"Péguy Luyindula","NYRB","2013","980","173","0.7688","0.7908","-3.8165","-2.2061","17.2383","5.4077","0.0417"
"Kyle Beckerman","RSL","2013","2456","1321","0.8372","0.8402","-3.8464","-0.2912","20.8569","7.0463","0.1692"
"Clarence Goodson","SJE","2013","846","107","0.7009","0.737","-3.8545","-3.6024","27.9236","15.4949","0.0543"
"Mauro Díaz","FCD","2013","464","150","0.8133","0.8393","-3.8881","-2.5921","19.8512","6.2407","0.0681"
"Erik Hurtado","VAN","2013","567","67","0.7313","0.7896","-3.9048","-5.8281","14.6086","1.7456","0.0311"
"Connor Lade","NYRB","2013","187","52","0.7885","0.8647","-3.9638","-7.6228","17.3639","7.8687","0.0497"
"Kosuke Kimura","NYRB","2013","1747","424","0.8278","0.8373","-3.9958","-0.9424","18.8361","5.0939","0.0776"
"Shane O'Neill","COL","2013","2370","360","0.8056","0.8168","-4.0352","-1.1209","21.3555","7.6577","0.0645"
"Karl Ouimette","MTL","2013","592","104","0.7596","0.7988","-4.0796","-3.9227","21.0673","8.1827","0.061"
"Lee Nguyen","NER","2013","3069","903","0.8195","0.824","-4.0945","-0.4534","21.9797","8.0897","0.1343"
"Gabriel Farfán","CHV","2013","896","217","0.8065","0.8254","-4.106","-1.8922","17.2322","4.9148","0.0772"
"Carlos Salcedo","RSL","2013","1157","170","0.8353","0.8595","-4.1154","-2.4208","22.0455","10.0334","0.0504"
"Perry Kitchen","DCU","2013","2973","1010","0.8297","0.8338","-4.1196","-0.4079","22.8463","6.0119","0.1241"
"Leonardo","LAG","2013","1186","227","0.8326","0.8508","-4.1298","-1.8193","20.1259","6.0256","0.0683"
"Hunter Jumper","CHI","2013","194","32","0.5938","0.7236","-4.1554","-12.9857","18.7524","14.1702","0.0697"
"Ryan Guy","NER","2013","685","105","0.7333","0.7739","-4.2596","-4.0568","20.7179","4.3864","0.0474"
"Mechack Jerome","SKC","2013","740","222","0.6982","0.7179","-4.3709","-1.9689","26.8401","13.5431","0.0853"
"Bright Dike","TOR","2013","453","41","0.7073","0.814","-4.3738","-10.6679","17.054","-3.3715","0.039"
"Rodney Wallace","POR","2013","2154","554","0.7978","0.8057","-4.3817","-0.7909","15.731","3.051","0.0845"
"Bradley Wright-Phillips","NYRB","2013","363","61","0.7213","0.7938","-4.4216","-7.2486","16.0912","0.5599","0.0446"
"Jack Jewsbury","POR","2013","2389","791","0.8129","0.8186","-4.4784","-0.5662","20.8982","7.0627","0.1107"
"Tom Heinemann","VAN","2013","357","38","0.6316","0.7495","-4.4827","-11.7965","12.1573","2.3999","0.0173"
"Michael Harrington","POR","2013","3189","1133","0.8226","0.8266","-4.5574","-0.4022","19.4001","5.3238","0.1231"
"Patrick Ianni","SEA","2013","767","146","0.6918","0.7231","-4.5782","-3.1357","27.2595","15.7818","0.0672"
"Luiz Camargo","HOU","2013","151","34","0.6471","0.7818","-4.5806","-13.4724","17.8135","4.5899","0.024"
"Giles Barnes","HOU","2013","2653","457","0.8031","0.8134","-4.7045","-1.0294","17.6281","2.3798","0.062"
"Marvin Chávez","SJE","2013","1119","164","0.7622","0.7913","-4.7681","-2.9074","20.1836","4.3412","0.0585"
"David Estrada","SEA","2013","573","109","0.8165","0.8603","-4.7751","-4.3808","13.7225","-2.4118","0.0267"
"Vicente Sánchez","COL","2013","650","135","0.7556","0.7911","-4.7931","-3.5504","22.668","7.8396","0.084"
"Sam Adekugbe","VAN","2013","94","45","0.7333","0.84","-4.8019","-10.6709","19.3222","6.7262","0.127"
"Héctor Jiménez","LAG","2013","1263","216","0.7546","0.7769","-4.8085","-2.2262","17.3178","3.6901","0.0397"
"Blake Smith","MTL","2013","378","67","0.7612","0.833","-4.8112","-7.1809","18.7897","3.3436","0.0183"
"Aaron Maund","RSL","2013","301","32","0.6875","0.8386","-4.8353","-15.1103","23.3854","10.4219","0.0503"
"Mike Fucito","SJE","2013","265","31","0.6774","0.8363","-4.9238","-15.8834","13.4013","1.1723","0.025"
"John Thorrington","DCU","2013","1116","599","0.8464","0.8548","-5.0414","-0.8416","22.1151","6.239","0.1609"
"Mike Magee","LAG","2013","955","186","0.7903","0.818","-5.1499","-2.7688","20.8158","5.7945","0.0803"
"Martín Rivero","COL","2013","770","227","0.8194","0.8422","-5.1708","-2.2779","19.4939","3.9693","0.0651"
"Matías Laba","TOR","2013","1519","559","0.8372","0.8465","-5.1789","-0.9265","22.0651","4.1474","0.1701"
"Michael Lahoud","PHI","2013","521","155","0.8065","0.8401","-5.2131","-3.3633","20.3854","3.4819","0.0834"
"Agustín Viana","CLB","2013","1602","594","0.7542","0.763","-5.2298","-0.8804","20.2863","9.4519","0.1129"
"Juan Agudelo","CHV","2013","416","92","0.7935","0.8516","-5.3494","-5.8146","12.3238","-1.8962","0.0842"
"Shalrie Joseph","SEA","2013","642","325","0.8369","0.8534","-5.3511","-1.6465","20.5472","4.8003","0.1195"
"Alex Caskey","SEA","2013","470","134","0.7761","0.817","-5.4737","-4.0848","17.9196","4.6069","0.0595"
"A.J. Soares","NER","2013","1602","244","0.7131","0.7357","-5.5081","-2.2574","29.2645","16.5171","0.0671"
"Brian Ching","HOU","2013","315","66","0.697","0.7817","-5.5891","-8.4683","16.8769","5.0408","0.0196"
"Lovel Palmer","RSL","2013","1306","388","0.7912","0.8067","-5.9841","-1.5423","21.94","6.0268","0.0846"
"Olmes García","RSL","2013","1131","149","0.7852","0.8259","-6.0615","-4.0681","14.1662","0.9879","0.0284"
"Kevin Alston","NER","2013","564","119","0.7143","0.7669","-6.2641","-5.264","19.4836","9.689","0.0707"
"Daigo Kobayashi","VAN","2013","1765","405","0.8222","0.8377","-6.2797","-1.5505","19.6743","4.964","0.0621"
"Chad Barrett","NER","2013","693","121","0.7355","0.7876","-6.3009","-5.2074","16.3887","1.63","0.0321"
"Justin Mapp","MTL","2013","2307","495","0.8141","0.8269","-6.302","-1.2731","18.5503","2.9844","0.0767"
"Adam Moffat","SEA","2013","421","156","0.7628","0.8036","-6.3612","-4.0777","19.1893","6.3832","0.0874"
"Hogan Ephraim","TOR","2013","839","165","0.7758","0.8143","-6.3629","-3.8563","18.7895","3.1524","0.0739"
"Danny O'Rourke","CLB","2013","1845","549","0.8397","0.8513","-6.367","-1.1597","21.5445","6.2377","0.0995"
"Marcelo Sarvas","LAG","2013","3083","1215","0.8444","0.8497","-6.4171","-0.5282","20.9083","6.5007","0.1587"
"Konrad Warzycha","CLB","2013","343","85","0.7412","0.817","-6.4477","-7.5855","21.7184","7.3844","0.0307"
"Jason Hernandez","SJE","2013","1817","245","0.7755","0.8019","-6.4564","-2.6353","25.1623","11.8427","0.0572"
"Paulo Nagamura","SKC","2013","1583","473","0.8393","0.8531","-6.5005","-1.3743","20.5608","3.9012","0.1028"
"José Manuel Rivera Galvan","CHV","2013","307","73","0.7671","0.8562","-6.5013","-8.9059","16.7472","1.7612","0.0439"
"Justin Braun","TOR","2013","880","156","0.7821","0.8239","-6.5352","-4.1892","15.9861","-1.4323","0.0409"
"Gershon Koffie","VAN","2013","2067","755","0.8212","0.8299","-6.5967","-0.8737","21.1688","5.3473","0.1283"
"Alvas Powell","POR","2013","416","64","0.625","0.7284","-6.6171","-10.3392","23.0291","9.1066","0.0655"
"José Villarreal","LAG","2013","1189","165","0.7455","0.7858","-6.6604","-4.0366","14.4587","1.718","0.0368"
"Ben Zemanski","POR","2013","1144","352","0.7955","0.8146","-6.7319","-1.9125","19.6054","6.5671","0.0589"
"Carlos Ruiz","DCU","2013","586","100","0.8","0.8676","-6.7646","-6.7646","15.211","-1.357","0.0346"
"Jacob Peterson","SKC","2013","917","132","0.7348","0.7863","-6.786","-5.1409","14.8515","1.3661","0.0367"
"Egidio Arévalo Ríos","CHI","2013","838","281","0.8043","0.8284","-6.7873","-2.4154","21.371","7.058","0.1588"
"Lawrence Olum","SKC","2013","1122","389","0.7866","0.8044","-6.8948","-1.7724","21.0647","7.3476","0.087"
"Robert Earnshaw","TOR","2013","1993","181","0.8177","0.8559","-6.9226","-3.8246","15.6637","-2.9233","0.0361"
"Ashtone Morgan","TOR","2013","1943","417","0.7506","0.7672","-6.9297","-1.6618","21.4108","11.021","0.0878"
"Cam Weaver","HOU","2013","817","158","0.7089","0.7528","-6.9501","-4.3988","15.4843","2.8743","0.0347"
"Carlos Bocanegra","CHV","2013","1131","192","0.7344","0.7708","-6.9922","-3.6418","26.6835","16.2012","0.074"
"Marvin Iraheta","CHV","2013","619","163","0.7853","0.8288","-7.102","-4.357","17.6964","4.3898","0.0638"
"Taylor Kemp","DCU","2013","574","146","0.6849","0.7336","-7.1086","-4.8689","20.6256","8.0705","0.0828"
"Scott Caldwell","NER","2013","2365","730","0.8425","0.8522","-7.1146","-0.9746","18.7818","5.1315","0.1246"
"Matthew Watson","VAN","2013","1376","294","0.7925","0.8168","-7.1328","-2.4261","19.7933","5.4191","0.0672"
"Mauro Rosales","SEA","2013","2291","439","0.7859","0.8025","-7.2887","-1.6603","16.7269","6.2561","0.0582"
"Jerry Bengtson","NER","2013","1128","101","0.7228","0.7953","-7.323","-7.2505","12.0374","-1.191","0.036"
"Juan Luis Anangonó","CHI","2013","902","142","0.7324","0.7841","-7.3387","-5.1681","13.2577","0.1895","0.0585"
"Ty Harden","SJE","2013","635","136","0.6838","0.738","-7.3655","-5.4158","21.8973","13.0339","0.0849"
"Bobby Convey","TOR","2013","1898","491","0.7841","0.7991","-7.3725","-1.5015","21.1996","6.3632","0.1121"
"Matías Sánchez","CLB","2013","876","370","0.7946","0.8146","-7.3998","-1.9999","22.8185","9.0259","0.1085"
"Raphael Augusto","DCU","2013","406","204","0.8431","0.8815","-7.8267","-3.8366","20.3846","4.7883","0.108"
"Ethan Finlay","CLB","2013","490","69","0.6087","0.7228","-7.8702","-11.4061","15.1114","4.0433","0.0184"
"Jack McBean","LAG","2013","615","84","0.7024","0.7966","-7.9165","-9.4244","12.2954","1.3581","0.0307"
"Bernardo Añor","CLB","2013","1775","511","0.7906","0.8062","-7.9508","-1.5559","17.6698","2.9603","0.1075"
"Sherjill MacDonald","CHI","2013","624","71","0.7183","0.8325","-8.1076","-11.4191","12.0661","1.4691","0.0321"
"Jeremy Brockie","TOR","2013","1164","156","0.7756","0.8281","-8.1778","-5.2422","14.1713","1.1721","0.0536"
"Sainey Nyassi","DCU","2013","740","143","0.7902","0.8475","-8.1988","-5.7334","17.6683","1.1436","0.0427"
"Casey Townsend","DCU","2013","358","54","0.6481","0.8024","-8.3285","-15.4231","16.3924","-2.7131","0.0255"
"Dwayne De Rosario","DCU","2013","1715","427","0.8314","0.851","-8.3558","-1.9569","22.3733","3.0048","0.0713"
"Darren Mattocks","VAN","2013","1029","117","0.7607","0.8326","-8.409","-7.1871","12.691","-0.4993","0.0281"
"Gláuber","CLB","2013","1254","267","0.7416","0.7734","-8.4852","-3.178","26.8785","15.9398","0.083"
"Luis Silva","DCU","2013","1091","275","0.8436","0.8746","-8.5033","-3.0921","16.2963","1.2709","0.0801"
"Servando Carrasco","SEA","2013","1351","446","0.7848","0.8038","-8.5039","-1.9067","22.2665","8.38","0.1043"
"Carlyle Mitchell","VAN","2013","1289","194","0.7423","0.7861","-8.5047","-4.3839","26.6756","13.0904","0.0628"
"Benjamin Speas","CLB","2013","1015","195","0.759","0.8026","-8.5074","-4.3627","17.1306","4.8424","0.0443"
"Chris Klute","COL","2013","2916","713","0.7602","0.7725","-8.7724","-1.2304","20.0959","9.0187","0.1028"
"Hassoun Camara","MTL","2013","3115","827","0.7896","0.8002","-8.7999","-1.0641","21.1533","7.3917","0.1024"
"Oswaldo Minda","CHV","2013","1299","463","0.8294","0.8484","-8.817","-1.9043","20.0185","5.5615","0.1284"
"Carlos Borja","CHV","2013","2186","481","0.79","0.8085","-8.8905","-1.8483","19.0163","6.4742","0.0849"
"Ike Opara","SKC","2013","1529","321","0.7664","0.7947","-9.1052","-2.8365","22.806","10.2045","0.0841"
"Conor Doyle","DCU","2013","862","168","0.7679","0.8224","-9.1612","-5.4531","15.8008","-0.8317","0.0473"
"Andrew Jean Baptiste","POR","2013","2343","447","0.7763","0.7968","-9.172","-2.0519","27.0976","12.7189","0.0636"
"Andy Rose","SEA","2013","985","363","0.7658","0.7912","-9.2018","-2.5349","18.8223","6.7549","0.0729"
"Zach Scott","SEA","2013","1598","388","0.7423","0.766","-9.2152","-2.3751","24.3731","12.9283","0.0805"
"Eric Hassli","FCD","2013","506","68","0.6765","0.8166","-9.5279","-14.0116","18.1856","4.1704","0.0253"
"Omar González","LAG","2013","2539","573","0.7539","0.7706","-9.5279","-1.6628","25.9532","14.1721","0.0883"
"Warren Creavalle","HOU","2013","1764","506","0.8202","0.8391","-9.5698","-1.8913","19.7143","4.7436","0.0819"
"Jermaine Taylor","HOU","2013","2294","498","0.8012","0.8213","-10.0088","-2.0098","24.5536","9.3898","0.0789"
"Kenny Miller","VAN","2013","1766","268","0.7649","0.8023","-10.0146","-3.7368","16.3282","4.397","0.0644"
"Doneil Henry","TOR","2013","1779","162","0.6543","0.7162","-10.0173","-6.1835","25.3725","15.2737","0.0421"
"Andrew Wenger","MTL","2013","982","137","0.7299","0.8033","-10.0463","-7.333","16.7458","2.8339","0.0267"
"Kekuta Manneh","VAN","2013","875","144","0.7431","0.8143","-10.2597","-7.1248","17.7205","2.177","0.0358"
"Antoine Hoppenot","PHI","2013","922","98","0.7041","0.8103","-10.4128","-10.6253","16.545","4.823","0.0185"
"C.J. Sapong","SKC","2013","1706","219","0.6484","0.696","-10.4271","-4.7612","15.8599","4.5984","0.0474"
"Djimi Traore","SEA","2013","2418","365","0.737","0.7656","-10.4281","-2.857","25.3874","14.1513","0.0575"
"Federico Higuaín","CLB","2013","2782","1001","0.7962","0.8068","-10.5675","-1.0557","20.7908","5.8941","0.1267"
"Edson Buddle","COL","2013","1766","255","0.7569","0.7988","-10.6818","-4.1889","16.2363","2.4678","0.0524"
"Davy Arnaud","MTL","2013","1900","647","0.8346","0.8512","-10.7418","-1.6602","18.9932","2.7454","0.1093"
"Je-Vaughn Watson","FCD","2013","1495","401","0.783","0.8099","-10.7742","-2.6868","19.8242","5.8575","0.0784"
"Jorge Villafaña","CHV","2013","1530","287","0.7805","0.8183","-10.8442","-3.7785","14.6119","1.6873","0.0744"
"Michael Farfan","PHI","2013","2159","686","0.828","0.8439","-10.9224","-1.5922","19.4784","5.1535","0.1053"
"José Erick Correa","CHV","2013","1139","163","0.7975","0.8648","-10.9553","-6.721","12.8272","-2.5963","0.0517"
"Juninho Pernambucano","NYRB","2013","1064","449","0.8151","0.8399","-11.1351","-2.48","23.2475","8.6368","0.137"
"Austin Berry","CHI","2013","3300","505","0.7683","0.7905","-11.1858","-2.215","23.4424","12.1565","0.0768"
"Daniele Paponi","MTL","2013","878","110","0.7091","0.8116","-11.2749","-10.2499","15.1463","1.104","0.0275"
"Brad Evans","SEA","2013","1896","572","0.7867","0.8065","-11.3416","-1.9828","17.6696","4.4725","0.0944"
"Tony Tchani","CLB","2013","1443","585","0.7812","0.8007","-11.3894","-1.9469","21.8284","7.27","0.1155"
"Gonzalo Segares","CHI","2013","3073","742","0.7588","0.7741","-11.3901","-1.5351","21.2714","9.1386","0.1093"
"Adam Jahn","SJE","2013","1193","224","0.7411","0.7928","-11.5901","-5.1742","14.9988","1.533","0.0478"
"Kyle Porter","DCU","2013","1708","294","0.7517","0.7915","-11.6946","-3.9778","19.2211","3.4128","0.05"
"Tim Cahill","NYRB","2013","2393","872","0.8085","0.8221","-11.8466","-1.3586","18.785","6.3776","0.1409"
"Roy Miller","NYRB","2013","1480","436","0.7661","0.7933","-11.8599","-2.7202","19.3095","7.8746","0.103"
"Jairo Arrieta","CLB","2013","1993","279","0.81","0.8526","-11.8803","-4.2582","15.2889","1.6685","0.043"
"Jackson","FCD","2013","2513","329","0.7416","0.7784","-12.0813","-3.6721","19.9818","7.0489","0.0716"
"Justin Meram","CLB","2013","869","195","0.6769","0.7392","-12.1384","-6.2248","18.6272","7.1795","0.0424"
