"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Joe Gyau","CIN","2019","508","2","1","0","0.2477","0.0072","-0.2477","0","0","0","0","0.2477","0","0.1313"
"Joao Plata","RSL","2019","405","1","0","0","0.2434","-0.2434","-0.2433","0","0","0","0","0.2434","0","0.0785"
"Nick Besler","RSL","2019","834","0","0","0","0","0","0","1","0","0.2434","-0.2433","0.2434","0","0"
"Erik Hurtado","SKC","2019","899","1","1","1","0.2411","0.5262","0.7589","0","0","0","0","0.2411","0.423","0.102"
"Renzo Zambrano","POR","2019","866","1","0","0","0.2407","-0.2407","-0.2407","0","0","0","0","0.2407","0","0.0136"
"Patrick Mullins","TOR","2019","391","1","0","0","0.2402","-0.2402","-0.2402","0","0","0","0","0.2402","0","0.2502"
"Cristian Espinoza","SJE","2019","2736","1","0","0","0.0958","-0.0958","-0.0958","1","0","0.1442","-0.1442","0.24","0","0.0559"
"Jack Price","COL","2019","2442","0","0","0","0","0","0","1","0","0.2293","-0.2293","0.2293","0","0"
"Felipe","VAN","2019","1254","1","1","0","0.2227","0.0962","-0.2227","0","0","0","0","0.2227","0","0.2001"
"Victor Giro","VAN","2019","900","0","0","0","0","0","0","1","0","0.2227","-0.2227","0.2227","0","0"
"Mo Adams","ATL","2019","112","1","1","0","0.1531","0.4888","-0.1531","1","0","0.0695","-0.0695","0.2226","0","0"
"Omir Fernandez","NYRB","2019","680","1","1","0","0.0773","-0.051","-0.0773","1","0","0.1448","-0.1448","0.2221","0","0.0748"
"Romario Ibarra","MIN","2019","416","2","1","0","0.2153","0.2225","-0.2153","0","0","0","0","0.2153","0","0.2324"
"Roger Espinoza","SKC","2019","1223","0","0","0","0","0","0","1","1","0.2143","0.7857","0.2143","0","0"
"Joe Corona","LAG","2019","2537","0","0","0","0","0","0","2","0","0.2134","-0.2134","0.2134","0","0"
"Yohan Croizet","SKC","2019","1214","2","2","1","0.2105","0.3011","0.7895","0","0","0","0","0.2105","0.5706","0.102"
"Cory Burke","PHI","2019","546","0","0","0","0","0","0","2","0","0.2087","-0.2087","0.2087","0","0"
"Christian Ramirez","HOU","2019","725","1","1","0","0.2086","-0.1225","-0.2086","0","0","0","0","0.2086","0","0.1785"
"Alex Muyl","NYRB","2019","1542","0","0","0","0","0","0","1","0","0.2058","-0.2058","0.2058","0","0"
"Josh Sims","NYRB","2019","519","1","1","0","0.2058","-0.0121","-0.2058","0","0","0","0","0.2058","0","0.0979"
"Dave Romney","LAG","2019","1007","0","0","0","0","0","0","2","0","0.2002","-0.2002","0.2002","0","0"
"David Accam","CLB","2019","753","0","0","0","0","0","0","1","0","0.1964","-0.1964","0.1964","0","0"
"Romario Williams","CLB","2019","167","1","1","0","0.1964","-0.1312","-0.1964","0","0","0","0","0.1964","0","0.033"
"Federico Higuaín","CLB","2019","1222","0","0","0","0","0","0","2","0","0.1941","-0.1941","0.1941","0","0"
"Nick DeLeon","TOR","2019","2015","0","0","0","0","0","0","2","1","0.1919","0.8081","0.1919","0","0"
"Kekuta Manneh","CIN","2019","1651","1","1","1","0.1027","0.4739","0.8973","1","1","0.0829","0.9171","0.1856","0.6659","0.0684"
"Darlington Nagbe","ATL","2019","3071","0","0","0","0","0","0","1","0","0.1854","-0.1854","0.1854","0","0"
"Dominique Badji","FCD","2019","2190","2","1","0","0.1764","-0.1007","-0.1764","0","0","0","0","0.1764","0","0.0881"
"Felipe Gutiérrez","SKC","2019","2952","0","0","0","0","0","0","1","1","0.1708","0.8292","0.1708","0","0"
"C.J. Sapong","CHI","2019","2777","1","0","0","0.1667","-0.1667","-0.1667","0","0","0","0","0.1667","0","0.3086"
"Miguel Ibarra","MIN","2019","1655","1","1","1","0.1625","0.3293","0.8375","0","0","0","0","0.1625","0.4378","0.0712"
"Tommy McNamara","HOU","2019","1730","1","0","0","0.1621","-0.1621","-0.1621","0","0","0","0","0.1621","0","0.0959"
"Lee Nguyen","LAFC","2019","1323","0","0","0","0","0","0","1","0","0.1557","-0.1557","0.1557","0","0"
"Shea Salinas","SJE","2019","1514","0","0","0","0","0","0","1","0","0.1457","-0.1457","0.1457","0","0"
"Danny Hoesen","SJE","2019","1690","1","0","0","0.1457","-0.1457","-0.1457","0","0","0","0","0.1457","0","0.1555"
"Efrain Álvarez","LAG","2019","597","0","0","0","0","0","0","1","0","0.1457","-0.1457","0.1457","0","0"
"Roland Lamah","CIN","2019","1924","1","0","0","0.0266","-0.0266","-0.0266","1","0","0.118","-0.118","0.1446","0","0.0157"
"Sebastián Méndez","ORL","2019","1997","1","0","0","0.1438","-0.1438","-0.1438","0","0","0","0","0.1438","0","0.0954"
"Benny Feilhaber","SKC","2019","1195","0","0","0","0","0","0","1","0","0.1318","-0.1318","0.1318","0","0"
"Ronald Matarrita","NYC","2019","2163","2","0","0","0.1315","-0.1315","-0.1315","0","0","0","0","0.1315","0","0.0418"
"Jozy Altidore","TOR","2019","1835","2","1","1","0.1313","0.3638","0.8687","0","0","0","0","0.1313","0.4058","0.0704"
"Jay Chapman","TOR","2019","610","0","0","0","0","0","0","1","0","0.1308","-0.1308","0.1308","0","0"
"Ayo Akinola","TOR","2019","293","1","0","0","0.1308","-0.1308","-0.1308","0","0","0","0","0.1308","0","0.0778"
"DeJuan Jones","NER","2019","1448","1","1","0","0.1233","-0.0198","-0.1233","0","0","0","0","0.1233","0","0.0898"
"Albert Rusnák","RSL","2019","2658","0","0","0","0","0","0","1","0","0.1211","-0.1211","0.1211","0","0"
"Carlos Ascues","ORL","2019","1227","0","0","0","0","0","0","1","0","0.1153","-0.1153","0.1153","0","0"
"Dairon Asprilla","POR","2019","624","0","0","0","0","0","0","1","0","0.1151","-0.1151","0.1151","0","0"
"Florentin Pogba","ATL","2019","867","0","0","0","0","0","0","1","0","0.1109","-0.1109","0.1109","0","0"
"Kacper Przybylko","PHI","2019","2462","0","0","0","0","0","0","1","0","0.1104","-0.1104","0.1104","0","0"
"Dax McCarty","CHI","2019","3095","0","0","0","0","0","0","1","0","0.1103","-0.1103","0.1103","0","0"
"Emmanuel Ledesma","CIN","2019","1939","0","0","0","0","0","0","1","1","0.1027","0.8973","0.1027","0","0"
"Judson","SJE","2019","2064","0","0","0","0","0","0","1","0","0.0999","-0.0999","0.0999","0","0"
"Jackson Yueill","SJE","2019","2953","0","0","0","0","0","0","1","0","0.0958","-0.0958","0.0958","0","0"
"Alfonso Ocampo-Chavez","SEA","2019","103","1","1","0","0.0949","0.0917","-0.0949","0","0","0","0","0.0949","0","0.0574"
"Chris Durkin","DCU","2019","727","0","0","0","0","0","0","1","0","0.0909","-0.0909","0.0909","0","0"
"James Sands","NYC","2019","1634","0","0","0","0","0","0","1","0","0.0899","-0.0899","0.0899","0","0"
"Ignacio Piatti","MTL","2019","826","1","0","0","0.0891","-0.0891","-0.0891","0","0","0","0","0.0891","0","0.0504"
"Zachary Brault-Guillard","MTL","2019","968","0","0","0","0","0","0","1","0","0.0886","-0.0886","0.0886","0","0"
"Matías Vera","HOU","2019","2896","0","0","0","0","0","0","1","0","0.0878","-0.0878","0.0878","0","0"
"Francisco Calvo","CHI","2019","2127","0","0","0","0","0","0","1","0","0.0855","-0.0855","0.0855","0","0"
"Kelvin Leerdam","SEA","2019","2611","1","0","0","0.0843","-0.0843","-0.0843","0","0","0","0","0.0843","0","0.0063"
"Fanendo Adi","CIN","2019","780","1","1","1","0.0829","0.4708","0.9171","0","0","0","0","0.0829","1.05","0.0871"
"Keaton Parks","NYC","2019","1508","1","1","0","0.0817","0.2747","-0.0817","0","0","0","0","0.0817","0","0.0342"
"Terrence Boyd","TOR","2019","406","1","1","0","0.0812","0.0143","-0.0812","0","0","0","0","0.0812","0","0.0564"
"Liam Fraser","TOR","2019","887","0","0","0","0","0","0","1","0","0.0812","-0.0812","0.0812","0","0"
"Samuel Piette","MTL","2019","2428","0","0","0","0","0","0","1","0","0.0797","-0.0797","0.0797","0","0"
"Bastian Schweinsteiger","CHI","2019","2927","0","0","0","0","0","0","1","0","0.078","-0.078","0.078","0","0"
"Clément Bayiha","MTL","2019","528","1","1","0","0.0775","0.0424","-0.0775","0","0","0","0","0.0775","0","0.0116"
"Joe Willis","HOU","2019","2687","0","0","0","0","0","0","1","0","0.0774","-0.0774","0.0774","0","0"
"Justin Meram","CLB","2019","415","1","0","0","0.0762","-0.0762","-0.0762","0","0","0","0","0.0762","0","0.0047"
"Miles Robinson","ATL","2019","3259","0","0","0","0","0","0","1","0","0.0756","-0.0756","0.0756","0","0"
"Harry Novillo","MTL","2019","497","1","0","0","0.0753","-0.0753","-0.0753","0","0","0","0","0.0753","0","0.0492"
"Mathias Jørgensen","NYRB","2019","146","1","0","0","0.0729","-0.0729","-0.0729","0","0","0","0","0.0729","0","0.0451"
"Jacob Shaffelburg","TOR","2019","710","1","0","0","0.0721","-0.0721","-0.0721","0","0","0","0","0.0721","0","0.0297"
"Eric Alexander","CIN","2019","353","0","0","0","0","0","0","1","0","0.0718","-0.0718","0.0718","0","0"
"Adrien Pérez","LAFC","2019","273","1","0","0","0.0704","-0.0704","-0.0704","0","0","0","0","0.0704","0","0.0493"
"Connor Maloney","CLB","2019","871","1","0","0","0.0694","-0.0694","-0.0694","0","0","0","0","0.0694","0","0.026"
"Boniek García","HOU","2019","2822","0","0","0","0","0","0","1","0","0.0689","-0.0689","0.0689","0","0"
"Wilfried Zahibo","NER","2019","1660","0","0","0","0","0","0","1","1","0.0633","0.9367","0.0633","0","0"
"Andrew Putna","RSL","2019","493","0","0","0","0","0","0","1","0","0.0614","-0.0614","0.0614","0","0"
"Emerson Hyndman","ATL","2019","1086","0","0","0","0","0","0","1","0","0.0582","-0.0582","0.0582","0","0"
"Kai Wagner","PHI","2019","2951","1","0","0","0.0552","-0.0552","-0.0552","0","0","0","0","0.0552","0","0.0233"
"Djordje Mihailovic","CHI","2019","1600","0","0","0","0","0","0","1","0","0.0531","-0.0531","0.0531","0","0"
"Diego Fagundez","NER","2019","1286","1","0","0","0.0467","-0.0467","-0.0467","0","0","0","0","0.0467","0","0.0053"
"Franco Escobar","ATL","2019","2199","0","0","0","0","0","0","1","0","0.0405","-0.0405","0.0405","0","0"
"Raheem Edwards","CHI","2019","268","0","0","0","0","0","0","1","0","0.04","-0.04","0.04","0","0"
"Ryan Hollingshead","FCD","2019","3286","1","0","0","0.0391","-0.0391","-0.0391","0","0","0","0","0.0391","0","0.0236"
"Marquinhos Pedroso","FCD","2019","124","1","0","0","0.0321","-0.0321","-0.0321","0","0","0","0","0.0321","0","0"
"Alexander Ring","NYC","2019","3107","1","0","0","0.0265","-0.0265","-0.0265","0","0","0","0","0.0265","0","0.0256"
"Brandon Vázquez","CIN","2020","82","0","0","0","0","0","0","1","1","0.6117","0.3883","0.6117","0","0"
"Allan Cruz","CIN","2020","198","1","1","1","0.6117","0.3071","0.3883","0","0","0","0","0.6117","0.4101","0.2509"
"Kevin Molino","MIN","2020","124","1","1","1","0.5835","0.2312","0.4165","0","0","0","0","0.5835","0.8983","0.5242"
"Rodolfo Pizarro","MIA","2020","206","1","1","1","0.4754","0.4205","0.5246","0","0","0","0","0.4754","0.5836","0.2775"
"Lewis Morgan","MIA","2020","187","0","0","0","0","0","0","1","1","0.4754","0.5246","0.4754","0","0"
"Kelvin Leerdam","SEA","2020","202","0","0","0","0","0","0","1","0","0.3954","-0.3954","0.3954","0","0"
"Raúl Ruidíaz","SEA","2020","202","1","0","0","0.3954","-0.3954","-0.3954","0","0","0","0","0.3954","0","0.4493"
"Robert Beric","CHI","2020","198","1","0","0","0.2292","-0.2292","-0.2292","0","0","0","0","0.2292","0","0.2299"
"Djordje Mihailovic","CHI","2020","170","0","0","0","0","0","0","1","0","0.2292","-0.2292","0.2292","0","0"
"Ali Adnan","VAN","2020","198","0","0","0","0","0","0","1","0","0.1982","-0.1982","0.1982","0","0"
"Hwang In-Beom","VAN","2020","198","1","0","0","0.1982","-0.1982","-0.1982","0","0","0","0","0.1982","0","0.1196"
"Ezequiel Barco","ATL","2020","199","2","1","0","0.1899","-0.1032","-0.1899","0","0","0","0","0.1899","0","0.0139"
"Adam Buksa","NER","2020","197","0","0","0","0","0","0","1","0","0.1586","-0.1586","0.1586","0","0"
"DeJuan Jones","NER","2020","180","1","1","0","0.1586","-0.026","-0.1586","0","0","0","0","0.1586","0","0.0943"
"Emerson Hyndman","ATL","2020","199","0","0","0","0","0","0","1","0","0.1555","-0.1555","0.1555","0","0"
"David Bingham","LAG","2020","196","0","0","0","0","0","0","1","1","0.1376","0.8624","0.1376","0","0"
"Cristian Pavón","LAG","2020","196","1","1","1","0.1376","0.724","0.8624","0","0","0","0","0.1376","0.6013","0.0827"
"Gustavo Bou","NER","2020","197","0","0","0","0","0","0","1","0","0.1325","-0.1325","0.1325","0","0"
"Cristian Penilla","NER","2020","181","1","0","0","0.1325","-0.1325","-0.1325","0","0","0","0","0.1325","0","0.0477"
"Alan Pulido","SKC","2020","179","1","0","0","0.1253","-0.1253","-0.1253","0","0","0","0","0.1253","0","0.0118"
"Khiry Shelton","SKC","2020","196","0","0","0","0","0","0","1","0","0.1253","-0.1253","0.1253","0","0"
"Michael Boxall","MIN","2020","196","0","0","0","0","0","0","1","0","0.1242","-0.1242","0.1242","0","0"
"Luis Amarilla","MIN","2020","174","1","0","0","0.1242","-0.1242","-0.1242","0","0","0","0","0.1242","0","0.1101"
"Josef Martínez","ATL","2020","70","1","0","0","0.1183","-0.1183","-0.1183","0","0","0","0","0.1183","0","0.0524"
"Pity Martínez","ATL","2020","153","0","0","0","0","0","0","1","0","0.1183","-0.1183","0.1183","0","0"
"Kei Kamara","COL","2020","195","1","0","0","0.1005","-0.1005","-0.1005","0","0","0","0","0.1005","0","0.0903"
"Andre Shinyashiki","COL","2020","145","0","0","0","0","0","0","1","0","0.1005","-0.1005","0.1005","0","0"
"Memo Rodríguez","HOU","2020","165","1","1","0","0.1001","0.4257","-0.1001","0","0","0","0","0.1001","0","0.0404"
"Matías Vera","HOU","2020","194","0","0","0","0","0","0","1","0","0.1001","-0.1001","0.1001","0","0"
"Tsubasa Endoh","TOR","2020","98","0","0","0","0","0","0","1","0","0.0901","-0.0901","0.0901","0","0"
"Jacob Shaffelburg","TOR","2020","47","1","0","0","0.0901","-0.0901","-0.0901","0","0","0","0","0.0901","0","0.0656"
"Jürgen Locadia","CIN","2020","133","1","0","0","0.0826","-0.0826","-0.0826","0","0","0","0","0.0826","0","0.0272"
"Yuya Kubo","CIN","2020","181","0","0","0","0","0","0","1","0","0.0826","-0.0826","0.0826","0","0"
"Gerso","SKC","2020","49","1","0","0","0.0814","-0.0814","-0.0814","0","0","0","0","0.0814","0","0.0002"
"Gadi Kinda","SKC","2020","170","0","0","0","0","0","0","1","0","0.0814","-0.0814","0.0814","0","0"
"Daniel Royer","NYRB","2020","178","1","0","0","0.0701","-0.0701","-0.0701","0","0","0","0","0.0701","0","0.0111"
"Brian White","NYRB","2020","138","0","0","0","0","0","0","1","0","0.0701","-0.0701","0.0701","0","0"
"Tosaint Ricketts","VAN","2020","107","1","0","0","0.0528","-0.0528","-0.0528","0","0","0","0","0.0528","0","0.0468"
"David Milinkovic","VAN","2020","157","0","0","0","0","0","0","1","0","0.0528","-0.0528","0.0528","0","0"
