"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Harold Cummings","SJE","2019","1520","556","0.8525","0.8401","6.8894","1.2391","24.5572","8.9971","0.1968"
"Kevin Ellis","SKC","2015","2513","411","0.8054","0.7886","6.8698","1.6715","25.0788","10.5218","0.1564"
"Lamine Sané","ORL","2018","1490","310","0.8613","0.8392","6.8503","2.2098","22.4761","8.6113","0.1424"
"Oniel Fisher","DCU","2018","2017","306","0.7386","0.7163","6.8205","2.2289","19.8407","9.9095","0.0916"
"Wil Trapp","CLB","2018","2855","587","0.8927","0.8811","6.7936","1.1574","22.3632","7.7773","0.1159"
"Michael Mancienne","NER","2018","980","162","0.9012","0.8593","6.7881","4.1902","22.9626","5.0777","0.1735"
"John McCarthy","PHI","2015","1069","275","0.5091","0.4845","6.7643","2.4597","55.8381","51.106","0.1827"
"Kamal Miller","ORL","2019","1497","231","0.7446","0.7155","6.7175","2.908","22.0587","13.214","0.1116"
"Florentin Pogba","ATL","2019","867","166","0.7892","0.7488","6.7017","4.0372","24.3894","11.6483","0.087"
"RJ Allen","NYC","2016","1878","324","0.7932","0.7725","6.6965","2.0668","18.2829","7.6386","0.078"
"Brent Kallman","MIN","2017","2092","576","0.8142","0.8026","6.687","1.1609","24.4372","11.2472","0.1535"
