"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Elliot Collier","CHI","2018","997","223","0.6861","0.7495","-14.1452","-6.3431","14.5593","1.6482","0.0496"
"Aaron Kovar","SEA","2016","852","323","0.7214","0.7652","-14.1457","-4.3795","16.4919","-0.7117","0.0609"
"Brad Smith","SEA","2018","482","207","0.6957","0.7641","-14.1588","-6.84","18.3971","0.1678","0.0936"
"Chad Barrett","NER","2013","693","238","0.6765","0.7362","-14.2083","-5.9699","16.6256","1.4849","0.0425"
"Dillon Serna","COL","2015","757","242","0.6446","0.7034","-14.2212","-5.8765","21.0933","0.4785","0.0548"
"Marcus Epps","PHI","2017","796","241","0.7012","0.7603","-14.2427","-5.9098","16.6075","-1.8772","0.0519"
"Jorge Villafaña","CHV","2013","1530","511","0.6967","0.7245","-14.2439","-2.7875","16.4544","1.5684","0.0952"
"Matías Pérez García","SJE","2015","2127","997","0.6851","0.6994","-14.252","-1.4295","25.7258","5.4683","0.1338"
"Benny Feilhaber","SKC","2014","2821","1483","0.7889","0.7986","-14.2524","-0.9611","22.0198","5.5558","0.1234"
"Luciano Acosta","DCU","2016","2225","909","0.7404","0.7561","-14.2607","-1.5688","19.6428","5.8937","0.109"
"Jefferson Savarino","RSL","2019","2496","842","0.7589","0.7759","-14.3018","-1.6986","19.0073","1.8407","0.1047"
"David Texeira","FCD","2015","1467","327","0.6942","0.7379","-14.3049","-4.3746","15.5474","1.6895","0.053"
"Robert Earnshaw","TOR","2013","1993","359","0.7549","0.7947","-14.3102","-3.9861","16.1633","-1.8176","0.0593"
"Corey Ashe","HOU","2013","2794","1095","0.7863","0.7994","-14.3723","-1.3125","20.8184","6.284","0.1"
"Ethan Finlay","CLB","2017","1375","335","0.6925","0.7355","-14.3842","-4.2938","16.7418","-1.0268","0.0549"
"Diego Valeri","POR","2015","1812","980","0.6653","0.68","-14.4217","-1.4716","21.7472","4.4372","0.1344"
"Matteo Mancosu","MTL","2018","1189","179","0.6536","0.7343","-14.436","-8.0648","13.7167","-1.4237","0.0352"
"Djimi Traore","SEA","2013","2418","380","0.7184","0.7564","-14.4412","-3.8003","25.1156","13.6741","0.0463"
"Brenden Aaronson","PHI","2019","1825","591","0.7682","0.7927","-14.4624","-2.4471","15.8363","0.408","0.0607"
"Josef Martínez","ATL","2019","2808","590","0.8102","0.8348","-14.5158","-2.4603","14.525","-0.1637","0.0622"
"Tony Tchani","VAN","2017","2248","781","0.799","0.8177","-14.6467","-1.8754","20.1597","4.4619","0.1"
"Juan Agudelo","NER","2019","2136","710","0.7789","0.7995","-14.6651","-2.0655","15.1797","2.4213","0.0903"
"Luis Gil","RSL","2014","1501","592","0.7872","0.812","-14.6955","-2.4824","17.3625","2.7606","0.0667"
"Chris Rolfe","DCU","2016","659","219","0.7169","0.784","-14.6991","-6.7119","14.8589","1.3858","0.082"
"Michael Stephens","LAG","2013","851","414","0.7657","0.8012","-14.7173","-3.5549","18.1295","3.9669","0.0534"
"Johnny Russell","SKC","2019","2315","819","0.6508","0.6688","-14.719","-1.7972","22.6598","1.1831","0.091"
"Jacob Peterson","SKC","2015","1435","297","0.6902","0.7398","-14.7305","-4.9598","15.3121","-0.8329","0.0448"
"Kenny Cooper","SEA","2014","1065","290","0.7172","0.7682","-14.7908","-5.1003","14.8044","-0.441","0.0405"
"Steven Lenhart","SJE","2013","1425","466","0.6524","0.6841","-14.7988","-3.1757","14.7881","2.5576","0.0817"
"Kelyn Rowe","NER","2013","2763","789","0.7034","0.7222","-14.8031","-1.8762","18.7437","4.5346","0.0938"
"Michel","FCD","2014","1950","960","0.6688","0.6842","-14.8242","-1.5442","26.12","7.5512","0.1201"
"Chad Barrett","SJE","2016","636","205","0.6439","0.7162","-14.8305","-7.2344","16.9632","2.2888","0.038"
"Adama Diomande","LAFC","2018","1356","258","0.7287","0.7862","-14.852","-5.7566","15.1931","0.2126","0.0505"
"Jozy Altidore","TOR","2016","1602","488","0.6988","0.7292","-14.8577","-3.0446","15.284","1.7","0.0686"
"Alan Gordon","LAG","2016","823","248","0.7258","0.7859","-14.8984","-6.0074","15.3611","-1.016","0.036"
"Luis Silva","DCU","2013","1091","449","0.7439","0.7771","-14.9226","-3.3235","18.2055","1.0091","0.0984"
"Tony Tchani","CLB","2013","1443","690","0.7652","0.7869","-14.9413","-2.1654","21.0476","6.7435","0.097"
"Benji Joya","CHI","2014","689","196","0.6939","0.7702","-14.9537","-7.6294","19.3304","3.8496","0.0696"
"Mario de Luna","CHV","2013","2832","553","0.7559","0.7829","-14.9597","-2.7052","22.5539","9.7577","0.0683"
"Jay Chapman","TOR","2016","856","388","0.7603","0.7989","-14.9602","-3.8557","18.1267","3.9106","0.066"
"Luis Solignac","COL","2016","1188","281","0.726","0.7794","-15.0042","-5.3396","15.9021","-0.7915","0.0614"
"Tommy McNamara","NYC","2015","1425","498","0.753","0.7832","-15.0144","-3.0149","16.8644","0.5498","0.079"
"Luke Mulholland","RSL","2017","2097","910","0.7637","0.7803","-15.0982","-1.6591","19.8442","7.6886","0.1058"
"Tranquillo Barnetta","PHI","2015","813","347","0.7118","0.7554","-15.1147","-4.3558","19.6966","3.1673","0.1076"
"Damir Kreilach","RSL","2018","3027","1342","0.8122","0.8235","-15.1213","-1.1268","18.9822","2.5908","0.1101"
"Johan Venegas","MTL","2016","780","273","0.707","0.7624","-15.1289","-5.5417","18.9112","2.5848","0.0517"
"Lamar Neagle","DCU","2017","1246","334","0.6527","0.6981","-15.1489","-4.5356","17.2543","0.9162","0.0583"
"Alan Gordon","SJE","2014","746","248","0.7258","0.7869","-15.1562","-6.1114","15.9208","-0.6051","0.0606"
"Latif Blessing","SKC","2017","1554","369","0.7778","0.819","-15.1946","-4.1178","16.4697","-1.4367","0.0554"
"Sherjill MacDonald","CHI","2013","624","139","0.6547","0.7641","-15.216","-10.9467","12.4745","0.4699","0.049"
"Edgar Mejía","CHV","2013","2428","1008","0.749","0.7641","-15.2161","-1.5095","22.9833","6.6804","0.1159"
"Luis Silva","RSL","2018","913","211","0.7773","0.8496","-15.2684","-7.2362","14.2913","-0.9734","0.0416"
"Adam Jahn","SJE","2013","1193","372","0.7177","0.7589","-15.2959","-4.1118","14.5665","1.8975","0.0568"
"Shea Salinas","SJE","2017","1575","666","0.6937","0.7167","-15.2969","-2.2968","21.6584","3.8573","0.0744"
"Olmes García","RSL","2015","1714","398","0.7111","0.7495","-15.309","-3.8465","18.0082","1.1072","0.0455"
"Ashtone Morgan","TOR","2013","1943","572","0.7028","0.7296","-15.3163","-2.6777","20.7985","8.4461","0.0836"
"Connor Hallisey","SKC","2016","1164","407","0.7322","0.7699","-15.3308","-3.7668","17.8465","-1.9186","0.0683"
"Michael Farfan","PHI","2013","2159","989","0.7614","0.7769","-15.3529","-1.5524","20.5131","4.5562","0.1086"
"Adam Moffat","HOU","2013","2072","904","0.7931","0.8101","-15.3566","-1.6987","23.1768","4.2189","0.0959"
"Luis Solignac","COL","2015","1311","346","0.7139","0.7584","-15.3976","-4.4502","16.332","-1.9597","0.0832"
"Sebastián Fernandez","VAN","2014","2101","585","0.7333","0.76","-15.5854","-2.6642","15.791","1.805","0.0698"
"Kei Kamara","NER","2016","2016","485","0.6887","0.7208","-15.6046","-3.2174","14.5538","0.4844","0.0843"
"Cristian Espinoza","SJE","2019","2736","1323","0.7098","0.7216","-15.6693","-1.1844","19.0933","-0.8157","0.1245"
"Justin Braun","TOR","2013","880","283","0.7102","0.7656","-15.6749","-5.5388","16.3951","-1.4816","0.0518"
"Mike Magee","CHI","2013","2032","722","0.6773","0.699","-15.6967","-2.1741","20.0484","3.3727","0.1111"
"Robbie Keane","LAG","2016","1537","338","0.7544","0.8009","-15.6981","-4.6444","16.0976","2.0724","0.0645"
"Danny Hoesen","SJE","2019","1690","349","0.7192","0.7642","-15.7211","-4.5046","15.5266","1.5504","0.0404"
"Abu Danladi","MIN","2017","1517","314","0.742","0.7923","-15.7674","-5.0215","15.0216","0.4692","0.0477"
"Luis Solignac","CHI","2016","1132","279","0.724","0.7807","-15.819","-5.6699","15.4359","0.6628","0.0902"
"Kei Kamara","SKC","2013","1146","454","0.6652","0.7001","-15.8356","-3.488","17.048","2.1445","0.0934"
"Kléberson","PHI","2013","587","262","0.6985","0.759","-15.8486","-6.0491","20.3803","6.8785","0.0717"
"Andrew Driver","HOU","2013","1840","675","0.6874","0.7109","-15.877","-2.3522","19.1318","1.0261","0.082"
"Federico Higuaín","CLB","2016","1699","1105","0.7403","0.7547","-15.9006","-1.439","20.9305","5.3193","0.1405"
"Dominique Badji","COL","2016","1719","339","0.7168","0.7639","-15.9767","-4.7129","14.1745","-0.5658","0.0531"
"Dominic Oduro","MTL","2016","2172","436","0.7569","0.7936","-15.9946","-3.6685","15.0855","-1.9452","0.0525"
"Orji Okwonkwo","MTL","2019","1875","493","0.7748","0.8073","-16.0034","-3.2461","15.3318","-3.001","0.0608"
"Maximiliano Urruti","POR","2015","1215","287","0.7352","0.7911","-16.0356","-5.5873","14.6349","0.236","0.037"
"Andrew Wiedeman","TOR","2013","875","253","0.7233","0.7868","-16.0525","-6.3449","17.9629","-1.9686","0.0731"
"Alex Muyl","NYRB","2018","1442","535","0.6916","0.7217","-16.0843","-3.0064","14.3861","2.0868","0.0615"
"Shea Salinas","SJE","2013","2092","909","0.6139","0.6316","-16.112","-1.7725","22.05","2.7026","0.104"
"Chris Wondolowski","SJE","2018","2507","542","0.7454","0.7752","-16.1645","-2.9824","16.7924","1.3346","0.0522"
"Derrick Jones","PHI","2017","780","291","0.756","0.8116","-16.1823","-5.5609","19.8735","4.0199","0.087"
"Jairo Arrieta","CLB","2013","1993","533","0.7824","0.8128","-16.2091","-3.0411","14.1388","0.7666","0.0705"
"Luke Mulholland","RSL","2016","2191","927","0.7864","0.8039","-16.2444","-1.7524","18.265","5.6042","0.0792"
"Dillon Powers","COL","2015","2360","875","0.7394","0.7581","-16.3158","-1.8647","19.0624","2.3727","0.0887"
"Baggio Husidic","LAG","2015","2060","839","0.7735","0.7931","-16.3995","-1.9546","17.6364","2.4634","0.0904"
"Diego Rubio","COL","2019","2202","646","0.7229","0.7484","-16.4464","-2.5459","18.7915","3.9157","0.1053"
"Vicente Sánchez","COL","2013","650","265","0.6755","0.7378","-16.5084","-6.2296","22.6623","5.7591","0.1139"
"Warren Creavalle","PHI","2016","1959","716","0.7891","0.8122","-16.5205","-2.3073","20.2373","6.2881","0.088"
"Matt Polster","CHI","2015","2595","1277","0.8089","0.8219","-16.5807","-1.2984","22.5518","5.3488","0.1205"
"Adam Nemec","NYC","2015","610","254","0.6772","0.7425","-16.6018","-6.5362","13.971","1.404","0.0819"
"Cory Burke","PHI","2018","1564","240","0.6417","0.7109","-16.6072","-6.9197","14.6283","-0.0297","0.0383"
"Carlos Ruiz","DCU","2013","586","168","0.7083","0.8073","-16.6344","-9.9014","14.7748","-0.9761","0.0455"
"Erick Torres","CHV","2013","1452","335","0.7701","0.8198","-16.6439","-4.9683","13.3101","-1.9114","0.1081"
"Sebastien Le Toux","PHI","2014","2193","758","0.6491","0.6711","-16.6841","-2.2011","19.1131","3.6399","0.0814"
"Fabian Castillo","FCD","2015","2725","588","0.6922","0.7206","-16.7122","-2.8422","16.6805","1.6307","0.098"
"Angelo Rodríguez","MIN","2018","943","220","0.6773","0.7534","-16.7426","-7.6103","14.4511","0.9184","0.0831"
"Jack McBean","LAG","2013","615","162","0.6605","0.764","-16.7607","-10.3461","12.8669","0.2186","0.0387"
"Sam Cronin","COL","2015","2297","926","0.7829","0.8011","-16.7906","-1.8132","23.3177","6.329","0.1034"
"Álvaro Saborio","DCU","2015","828","176","0.6591","0.7546","-16.81","-9.5511","16.0597","3.0534","0.0595"
"Lucas Venuto","VAN","2019","1266","346","0.7399","0.7885","-16.8111","-4.8587","16.4406","-1.6439","0.0619"
"Sergio Santos","PHI","2019","710","169","0.6272","0.7268","-16.829","-9.958","15.4681","0.873","0.0354"
"Maximiliano Urruti","FCD","2016","2639","527","0.7381","0.7703","-16.9234","-3.2113","15.633","2.475","0.0763"
"David Accam","CHI","2016","2091","397","0.6625","0.7052","-16.9499","-4.2695","20.9787","1.7346","0.0973"
"Mauro Rosales","CHV","2014","1670","814","0.6585","0.6793","-16.9873","-2.0869","19.8376","3.6026","0.1296"
"Mike Grella","NYRB","2016","2591","937","0.7652","0.7833","-16.9983","-1.8141","15.1687","1.9943","0.0854"
"Eric Avila","CHV","2014","2314","803","0.7584","0.7796","-17.0147","-2.1189","17.0278","5.3141","0.0885"
"Mauro Rosales","FCD","2016","663","300","0.65","0.7067","-17.0161","-5.672","19.5361","3.4638","0.0382"
"Vicente Sánchez","COL","2015","1526","581","0.599","0.6283","-17.0173","-2.929","26.0426","2.2549","0.0676"
"Theo Bair","VAN","2019","909","184","0.625","0.7175","-17.0269","-9.2537","15.8179","0.24","0.0515"
"Ignacio Piatti","MTL","2017","2561","743","0.7456","0.7687","-17.1409","-2.307","19.5371","1.8507","0.1163"
"Juan Agudelo","NER","2017","1943","701","0.7974","0.8219","-17.1435","-2.4456","14.5916","-0.4446","0.0843"
"Juan Ramírez","COL","2015","1597","672","0.7515","0.7771","-17.1971","-2.5591","18.0424","2.0313","0.0925"
"Fanendo Adi","POR","2014","1618","382","0.7513","0.7963","-17.1982","-4.5021","12.2124","-0.9814","0.0614"
"Dániel Sallói","SKC","2018","2505","670","0.7716","0.7973","-17.1992","-2.567","15.5135","-2.3297","0.0663"
"Patrick Nyarko","CHI","2015","1283","341","0.6276","0.678","-17.2129","-5.0478","18.2542","5.0148","0.0726"
"Alex Muyl","NYRB","2019","1542","552","0.6721","0.7033","-17.2136","-3.1184","16.0963","4.2508","0.0751"
"Todd Dunivant","LAG","2013","2390","1037","0.7281","0.7447","-17.2462","-1.6631","22.3933","8.8851","0.0994"
"Bobby Burling","CHV","2013","1814","349","0.6819","0.7314","-17.2631","-4.9465","22.8199","12.6625","0.0585"
"Dillon Powers","COL","2017","1033","400","0.7175","0.7607","-17.2772","-4.3193","21.1047","6.6395","0.0953"
"Angelo Rodríguez","MIN","2019","1901","327","0.6697","0.7226","-17.2777","-5.2837","14.2716","1.226","0.0529"
"Frank Lampard","NYC","2016","1368","486","0.786","0.8216","-17.2899","-3.5576","18.8031","4.4701","0.0847"
"Gastón Fernández","POR","2014","1738","688","0.782","0.8071","-17.2975","-2.5142","18.3279","2.4534","0.0658"
"Benny Feilhaber","SKC","2015","2939","1381","0.7444","0.7569","-17.3038","-1.253","21.9809","5.9968","0.1315"
"Quincy Amarikwa","CHI","2014","2715","673","0.7221","0.7479","-17.3143","-2.5727","14.7715","1.2547","0.0968"
"Álvaro Saborio","RSL","2014","1250","293","0.7099","0.769","-17.331","-5.915","13.6762","1.4157","0.0575"
"Kemar Lawrence","NYRB","2018","2657","860","0.6988","0.719","-17.3614","-2.0188","17.9411","5.3044","0.0826"
"J.J. Williams","CLB","2019","366","62","0.4516","0.7319","-17.375","-28.0242","12.149","-1.009","0.0402"
"Gilberto","TOR","2014","2116","583","0.7444","0.7744","-17.4614","-2.9951","14.0963","0.6965","0.078"
"Quincy Amarikwa","CHI","2015","809","220","0.6864","0.7658","-17.4722","-7.9419","15.192","-0.8102","0.0646"
"Michael de Leeuw","CHI","2016","1548","340","0.7618","0.8132","-17.4851","-5.1427","15.4255","-0.5334","0.0731"
"Michael de Leeuw","CHI","2017","2329","563","0.7957","0.8268","-17.4901","-3.1066","16.0872","-0.9995","0.0586"
"Khiry Shelton","NYC","2015","921","298","0.7215","0.7804","-17.5671","-5.895","13.9991","-0.1158","0.0591"
"Jeremy Brockie","TOR","2013","1164","292","0.6507","0.7109","-17.575","-6.0188","17.0796","1.777","0.077"
"Ignacio Piatti","MTL","2018","3040","903","0.7807","0.8002","-17.5757","-1.9464","19.0905","1.4334","0.1148"
"Aurélien Collin","SKC","2013","2793","688","0.7427","0.7683","-17.5936","-2.5572","28.1513","12.7048","0.0688"
"Jairo Arrieta","CLB","2014","1344","298","0.7718","0.8309","-17.5968","-5.905","14.4005","-0.1798","0.0432"
"Jack McInerney","MTL","2015","1263","286","0.7413","0.8028","-17.6013","-6.1543","15.5935","-0.8878","0.0568"
"José Erick Correa","CHV","2013","1139","286","0.7622","0.8238","-17.6184","-6.1603","13.04","-1.5525","0.0675"
"Héctor Villalba","ATL","2018","1900","572","0.6993","0.7301","-17.6425","-3.0843","17.1348","1.9156","0.067"
"Jack Harrison","NYC","2016","1680","482","0.6763","0.7132","-17.7662","-3.6859","18.4991","2.3611","0.0909"
"Alex Muyl","NYRB","2016","1761","550","0.7127","0.7452","-17.8834","-3.2515","13.643","1.7432","0.0678"
"Antoine Hoppenot","PHI","2013","922","214","0.6355","0.7192","-17.9095","-8.3689","17.2655","2.4171","0.0332"
"Tesho Akindele","ORL","2019","2066","535","0.7439","0.7774","-17.9183","-3.3492","15.2763","-0.7803","0.0643"
"Chad Barrett","SEA","2014","983","376","0.7048","0.7527","-18.0016","-4.7877","16.4867","-0.2633","0.0399"
"Julian Gressel","ATL","2018","3210","1497","0.7448","0.7569","-18.0108","-1.2031","20.2082","0.1975","0.1153"
"Joel Lindpere","CHI","2013","1548","525","0.6267","0.661","-18.0376","-3.4357","21.2291","5.4666","0.0777"
"Roland Lamah","CIN","2019","1924","595","0.7244","0.7548","-18.1203","-3.0454","18.5213","0.6767","0.075"
"Kevin Molino","MIN","2019","978","402","0.7289","0.774","-18.1463","-4.514","18.2188","3.5787","0.0843"
"Adam Jahn","SJE","2015","1150","300","0.6333","0.6938","-18.1497","-6.0499","15.4566","1.3574","0.043"
"DeAndre Yedlin","SEA","2013","2945","1141","0.7397","0.7556","-18.1525","-1.5909","19.0516","6.1526","0.0994"
"Cristian Cásseres Jr","NYRB","2019","1986","773","0.7283","0.7518","-18.1619","-2.3495","16.0675","7.64","0.107"
"Nemanja Nikolic","CHI","2018","2610","481","0.7838","0.8217","-18.239","-3.7919","14.4617","-3.3699","0.0495"
"Kekuta Manneh","VAN","2016","1200","386","0.6632","0.7105","-18.2405","-4.7255","17.3527","3.812","0.0876"
"Sebastien Le Toux","COL","2016","689","238","0.6639","0.7407","-18.2757","-7.6789","16.568","3.5756","0.0703"
"Luis Silva","RSL","2017","1898","523","0.74","0.775","-18.3075","-3.5005","15.84","1.3158","0.055"
"Adama Diomande","LAFC","2019","1575","331","0.719","0.7745","-18.37","-5.5499","16.4306","1.6295","0.0467"
"Ricardo Clark","HOU","2013","2686","935","0.7786","0.7983","-18.3756","-1.9653","19.5435","6.2851","0.0987"
"Jeff Larentowicz","CHI","2013","3023","1024","0.7676","0.7858","-18.7071","-1.8269","20.2851","6.5873","0.1037"
"Chris Wondolowski","SJE","2016","2910","652","0.7347","0.7634","-18.7167","-2.8707","17.0877","1.9695","0.0715"
"Jerry Bengtson","NER","2013","1128","206","0.6262","0.7171","-18.7278","-9.0912","13.5024","-0.1574","0.0525"
"Olmes García","RSL","2016","1103","264","0.6402","0.7111","-18.7426","-7.0995","15.0191","1.5434","0.0387"
"Andrea Pirlo","NYC","2016","2946","1507","0.7498","0.7623","-18.8121","-1.2483","25.9367","8.0708","0.134"
"Fabian Castillo","FCD","2016","1850","451","0.6918","0.7336","-18.8535","-4.1804","16.7815","1.9494","0.0881"
"Johan Blomberg","COL","2018","1779","629","0.7424","0.7725","-18.8804","-3.0017","19.0326","1.2275","0.0872"
"Chris Wondolowski","SJE","2014","2536","791","0.78","0.8039","-18.9059","-2.3901","16.4992","0.1838","0.0996"
"Dom Dwyer","SKC","2017","1359","175","0.64","0.7487","-19.016","-10.8663","16.7662","0.5743","0.055"
"Jermaine Jones","COL","2016","766","380","0.7342","0.7843","-19.0504","-5.0133","19.1728","3.7408","0.1427"
"Anthony Jackson-Hamel","MTL","2018","654","115","0.6087","0.7745","-19.0727","-16.585","13.2836","-1.583","0.0321"
"Kenny Miller","VAN","2013","1766","556","0.7212","0.7559","-19.2557","-3.4632","15.9224","2.7981","0.0941"
"Leonardo Bertone","CIN","2019","2261","936","0.7639","0.7845","-19.302","-2.0622","22.0412","6.1797","0.1136"
"Olmes García","RSL","2013","1131","351","0.6752","0.7305","-19.4057","-5.5287","15.9526","0.2346","0.048"
"Chris Rolfe","DCU","2015","2549","802","0.7357","0.7599","-19.4325","-2.423","17.8216","3.1034","0.0893"
"Patrick Mullins","DCU","2016","1109","245","0.6327","0.7121","-19.4737","-7.9485","14.5886","3.067","0.0658"
"Eric Miller","COL","2017","2827","856","0.722","0.7447","-19.4993","-2.278","20.6144","4.7671","0.0952"
"Kekuta Manneh","CIN","2019","1651","457","0.7549","0.7979","-19.6299","-4.2954","15.6496","-0.5876","0.0669"
"Gabriel Torres","COL","2015","1715","456","0.7105","0.7536","-19.6319","-4.3052","20.0289","1.9868","0.0626"
"Patrick Mullins","NER","2014","1300","281","0.6299","0.6998","-19.6385","-6.9888","14.6757","1.0444","0.0478"
"Pedro Santos","CLB","2017","693","270","0.6407","0.7137","-19.6938","-7.294","19.018","3.4423","0.1002"
"Fafa Picault","PHI","2019","2035","563","0.7229","0.758","-19.7534","-3.5086","16.1131","-2.1752","0.0547"
"Teal Bunbury","NER","2017","1425","400","0.75","0.7995","-19.8103","-4.9526","15.2869","-3.3784","0.0561"
"Dominique Badji","COL","2015","872","215","0.6093","0.7015","-19.8222","-9.2196","15.4692","-0.5509","0.0543"
"Lamar Neagle","DCU","2016","2158","660","0.6682","0.6983","-19.8918","-3.0139","16.7392","2.6666","0.078"
"Brek Shea","VAN","2017","1443","359","0.6128","0.6682","-19.8981","-5.5426","18.2924","3.5801","0.0648"
"Marc Rzatkowski","NYRB","2019","2546","1140","0.7053","0.7228","-19.9419","-1.7493","17.9942","6.2829","0.1244"
"Yannick Djaló","SJE","2014","1207","450","0.7689","0.8133","-19.9785","-4.4397","14.7966","1.3488","0.0926"
"Gabriel Somi","NER","2018","1113","465","0.6882","0.7312","-19.9949","-4.3","18.1593","5.0086","0.0857"
"Juan Luis Anangonó","CHI","2013","902","242","0.6818","0.7645","-20.0199","-8.2727","13.4897","-0.0095","0.0759"
"Lovel Palmer","CHI","2014","2823","1040","0.6952","0.7145","-20.0586","-1.9287","23.6402","8.2809","0.1024"
"Rashawn Dally","CIN","2019","597","134","0.709","0.859","-20.1107","-15.0079","12.2326","-3.1196","0.0491"
"Wálter Martínez","SJE","2013","1009","435","0.7264","0.7727","-20.1165","-4.6245","20.0588","4.5574","0.0893"
"Kaká","ORL","2017","1700","751","0.7483","0.7752","-20.1625","-2.6848","17.1972","2.0403","0.1077"
"Julian Gressel","ATL","2019","2898","1318","0.698","0.7134","-20.2173","-1.5339","20.4477","1.7417","0.0979"
"Fafa Picault","PHI","2018","2375","673","0.7013","0.7314","-20.2426","-3.0078","17.9247","-2.2735","0.0793"
"Álvaro Saborio","RSL","2015","1157","256","0.6836","0.7627","-20.2611","-7.9145","13.7007","1.9177","0.0751"
"Deshorn Brown","COL","2014","2442","481","0.7297","0.7719","-20.2711","-4.2144","16.5589","-3.0832","0.069"
"Cristian Techera","VAN","2016","1703","525","0.6552","0.6939","-20.3207","-3.8706","20.1838","1.9121","0.0696"
"Samuel Armenteros","POR","2018","1727","364","0.7308","0.7867","-20.343","-5.5887","15.6946","-0.2","0.0513"
"Edson Buddle","COL","2014","1201","352","0.7188","0.7766","-20.3507","-5.7815","17.2991","1.1601","0.0673"
"Kei Kamara","NER","2017","2532","687","0.7016","0.7314","-20.4387","-2.9751","15.625","-1.1088","0.0808"
"Ricardo Clark","HOU","2015","2750","816","0.7684","0.7935","-20.4942","-2.5115","17.8381","5.2617","0.097"
"Cyle Larin","ORL","2017","2349","351","0.7635","0.822","-20.5167","-5.8452","15.4264","-2.4474","0.0656"
"Teal Bunbury","NER","2015","1928","601","0.6672","0.7016","-20.6796","-3.4409","17.3025","0.5779","0.069"
"Maicon Santos","CHI","2013","457","139","0.6115","0.7604","-20.6919","-14.8863","15.1799","2.923","0.039"
"Lewis Neal","ORL","2015","1602","718","0.812","0.8408","-20.7073","-2.884","18.6949","2.4381","0.0906"
"Kekuta Manneh","VAN","2013","875","300","0.66","0.7291","-20.7271","-6.909","17.2769","2.3882","0.0577"
"Chris Wondolowski","SJE","2019","2247","368","0.7554","0.8118","-20.7375","-5.6352","14.4337","0.0369","0.0369"
"Alex","CHI","2013","1745","576","0.7431","0.7791","-20.7466","-3.6018","20.5276","4.3554","0.0687"
"Jámison Olave","NYRB","2013","2559","398","0.7362","0.7887","-20.9111","-5.254","24.2132","10.9108","0.0438"
"Dillon Serna","COL","2014","1762","512","0.6973","0.7381","-20.9286","-4.0876","20.4637","3.0567","0.0613"
"Raymon Gaddis","PHI","2013","2911","953","0.7922","0.8143","-20.9822","-2.2017","17.9701","5.5173","0.0924"
"Ola Kamara","CLB","2017","3061","549","0.7468","0.7851","-21.0463","-3.8336","15.3914","-1.3758","0.0576"
"Marco Ureña","LAFC","2018","1170","281","0.7224","0.7976","-21.1234","-7.5172","15.0825","-1.4668","0.0514"
"David Accam","CHI","2017","2289","574","0.7091","0.746","-21.201","-3.6936","20.2779","1.2526","0.0756"
"Paulo Nagamura","SKC","2013","1583","605","0.7802","0.8153","-21.2497","-3.5123","20.2282","3.6361","0.0947"
"Nicolás Mezquida","VAN","2017","766","241","0.6639","0.7523","-21.3161","-8.8449","18.1728","1.7904","0.0525"
"Kelyn Rowe","NER","2018","1751","726","0.6956","0.725","-21.3495","-2.9407","21.8364","6.4669","0.0825"
"Felipe","MTL","2014","2597","925","0.7676","0.7907","-21.4249","-2.3162","20.4221","3.514","0.0992"
"Marco Ureña","SJE","2017","1842","463","0.7322","0.7786","-21.4701","-4.6372","16.4699","-0.7521","0.0658"
"Corey Baird","RSL","2018","2063","402","0.7612","0.8154","-21.7955","-5.4218","13.3903","-1.8926","0.0436"
"Fabián Espíndola","DCU","2015","1440","594","0.5926","0.6293","-21.7997","-3.67","21.1496","1.5897","0.1237"
"Saër Sène","NER","2013","1337","431","0.7193","0.77","-21.8862","-5.078","17.8217","2.4601","0.0631"
"Anthony Jackson-Hamel","MTL","2017","1251","225","0.6711","0.7685","-21.911","-9.7382","15.7686","-1.3667","0.0461"
"Roger Espinoza","SKC","2015","1591","665","0.7398","0.7728","-21.9311","-3.2979","20.6976","6.3036","0.1254"
"Ramiro Corrales","SJE","2013","912","389","0.6915","0.748","-21.9657","-5.6467","20.6046","5.8408","0.1046"
"Chris Wondolowski","SJE","2013","2826","837","0.7479","0.7742","-21.968","-2.6246","16.2992","2.2713","0.0992"
"Wayne Rooney","DCU","2019","2533","1158","0.734","0.753","-21.9938","-1.8993","22.7701","2.8814","0.1126"
"Sebastian Giovinco","TOR","2018","2593","893","0.6999","0.7246","-22.0755","-2.4721","20.1336","3.5116","0.1023"
"Andreas Ivanschitz","SEA","2016","1986","877","0.6773","0.7026","-22.1697","-2.5279","20.9344","2.2032","0.0841"
"Jesús Ferreira","FCD","2019","2653","813","0.8106","0.8378","-22.1713","-2.7271","17.6831","1.7438","0.0747"
"Juan Manuel Martínez","RSL","2016","2688","1141","0.7625","0.7819","-22.1768","-1.9436","14.6868","3.0753","0.1115"
"Cristian Colmán","FCD","2018","684","174","0.4885","0.6162","-22.2119","-12.7654","14.5663","2.378","0.0526"
"Jared Jeffrey","DCU","2017","1750","546","0.7839","0.8247","-22.2671","-4.0782","21.7582","6.1843","0.0833"
