"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Soni Mustivar","SKC","2016","2265","104","0.8462","0.8232","2.3843","2.2926","20.5009","0.0066","0.0355"
"Jason Hernandez","NYC","2016","2466","55","0.8","0.757","2.3662","4.3022","17.1226","2.9942","0.0328"
"Michael Nanchoff","POR","2015","45","11","0.8182","0.6033","2.3634","21.4852","30.5902","11.385","0.0295"
"Chad Marshall","CLB","2013","2857","18","0.6111","0.4804","2.353","13.072","15.3568","1.3417","0.0137"
"Ryan Hollingshead","FCD","2020","200","19","0.7368","0.6131","2.3505","12.3711","19.7561","1.9308","0.0862"
"Adolfo Bautista","CHV","2014","188","26","0.7692","0.6789","2.3476","9.0292","13.0444","4.4363","0.0363"
"Bernie Ibini-Isei","VAN","2018","453","52","0.6731","0.628","2.3462","4.512","19.4324","3.0962","0.0881"
"Chris Duvall","NYRB","2014","1731","186","0.7151","0.7025","2.344","1.2602","18.82","1.4703","0.078"
"Rafael Ramos","ORL","2016","1101","191","0.6492","0.637","2.3306","1.2202","17.9036","0.5913","0.1353"
"Jack McInerney","POR","2016","1024","100","0.76","0.7367","2.3259","2.3259","17.7632","-0.5727","0.0531"
"Giles Barnes","HOU","2016","1181","156","0.6603","0.6454","2.3252","1.4905","18.9781","1.899","0.1219"
"Jordy Delem","SEA","2017","810","89","0.7303","0.7043","2.3159","2.6021","19.4511","-1.0466","0.0521"
"Tristan Blackmon","LAFC","2020","205","29","0.8276","0.7478","2.315","7.9829","13.801","1.836","0.0915"
"Juninho Pernambucano","NYRB","2013","1064","154","0.6104","0.5954","2.3025","1.4951","24.4549","2.9907","0.1031"
"David Accam","CLB","2019","753","84","0.7381","0.7107","2.3015","2.7398","17.197","-0.6955","0.0763"
"Jay Chapman","TOR","2015","246","34","0.8529","0.7854","2.2959","6.7526","15.3239","-1.9482","0.0343"
"Eric Calvillo","SJE","2018","171","41","0.7317","0.6758","2.2921","5.5904","22.6777","-4.4261","0.092"
"Jonathan Osorio","TOR","2020","199","11","1","0.7918","2.2905","20.8225","13.8812","5.2586","0.0557"
"Ibrahim Sekagya","NYRB","2014","2080","19","0.8421","0.722","2.2816","12.0086","19.4201","0.7929","0.0137"
"Soni Mustivar","SKC","2017","326","31","0.9032","0.8298","2.2755","7.3403","16.7256","-0.601","0.0216"
"Daniel Steres","LAG","2018","1451","26","0.8077","0.7202","2.2755","8.7519","18.5677","2.8219","0.0193"
"Alan Pulido","SKC","2020","179","35","0.8857","0.821","2.2665","6.4757","12.9248","-3.1477","0.105"
"Emiliano Insúa","LAG","2020","196","30","0.6667","0.5911","2.2659","7.553","22.2358","2.7715","0.1118"
"Gershon Koffie","VAN","2013","2067","114","0.7982","0.7784","2.2644","1.9863","16.4764","1.3114","0.0577"
"Connor Maloney","CLB","2017","132","37","0.7297","0.6688","2.2534","6.0903","17.2246","0.6185","0.1371"
"Omar Salgado","VAN","2014","232","30","0.7333","0.6583","2.2514","7.5046","19.432","2.461","0.0539"
"Warren Creavalle","HOU","2014","953","79","0.7975","0.769","2.2468","2.844","18.4034","2.6872","0.0457"
"Danny Mwanga","ORL","2015","127","18","0.9444","0.82","2.2409","12.4494","11.8659","-4.1847","0.0394"
"Carlos Ascues","ORL","2018","804","31","0.9032","0.8312","2.234","7.2064","18.5833","2.9863","0.0323"
"Hernán Bernardello","MTL","2016","1076","75","0.76","0.7302","2.2335","2.9781","19.2939","3.8103","0.0622"
"Marco Farfan","POR","2018","578","75","0.76","0.7303","2.23","2.9733","16.1358","-3.0283","0.0638"
"Jackson","TOR","2015","1515","208","0.6298","0.6191","2.2293","1.0718","19.119","3.4472","0.0809"
"Kenny Miller","VAN","2014","681","95","0.7263","0.7029","2.2223","2.3393","17.2169","0.3849","0.1091"
"Collen Warner","MIN","2017","1454","77","0.8442","0.8154","2.2154","2.8771","17.4711","3.8473","0.04"
"Robbie Robinson","MIA","2020","150","15","0.8667","0.7191","2.2134","14.756","13.8942","-3.266","0.0977"
"Steve Zakuani","SEA","2013","525","90","0.6778","0.6532","2.2106","2.4562","17.7981","1.7991","0.1083"
"Kyle Smith","ORL","2019","1554","191","0.7435","0.7319","2.2105","1.1573","15.7003","-0.065","0.0832"
"Kyle Duncan","NYRB","2018","391","58","0.7414","0.7033","2.2103","3.8109","12.8208","1.0826","0.1263"
"A.J. Cochran","HOU","2014","1492","14","0.7857","0.6284","2.2018","15.7272","17.0993","1.5525","0.012"
"Matías Sánchez","CLB","2013","876","46","0.7609","0.7131","2.199","4.7804","20.5947","7.02","0.0439"
"Josh Gardner","SKC","2013","283","44","0.6818","0.632","2.1928","4.9837","19.067","2.3836","0.0477"
"Andy Dorman","NER","2013","457","30","0.8","0.727","2.1894","7.2979","19.0066","2.6948","0.0294"
"Alex Martinez","SKC","2014","466","52","0.75","0.7079","2.1873","4.2064","17.8229","0.7984","0.0587"
"Clyde Simms","NER","2013","723","26","0.8462","0.7621","2.1855","8.4059","16.3998","2.0523","0.0268"
"Richie Laryea","TOR","2020","89","13","0.8462","0.678","2.1854","16.8107","14.8885","-5.7323","0.0805"
"Orji Okwonkwo","MTL","2019","1875","256","0.7539","0.7454","2.182","0.8524","15.4091","-2.5996","0.0973"
"Omar González","LAG","2014","2036","40","0.65","0.5955","2.1805","5.4512","17.2033","5.5919","0.019"
"Erick Torres","CHV","2013","1452","113","0.8053","0.7861","2.176","1.9256","13.2576","-1.7291","0.1781"
"Sebastián Méndez","ORL","2019","1997","205","0.8146","0.804","2.172","1.0595","15.579","2.2691","0.0632"
"Laurent Ciman","MTL","2016","2685","23","0.6957","0.6013","2.1705","9.4371","18.2756","1.98","0.018"
"Kip Colvey","SJE","2016","349","56","0.8214","0.7828","2.162","3.8607","16.383","-2.7436","0.0964"
"Liam Fraser","TOR","2018","657","79","0.8354","0.8081","2.1594","2.7334","20.0778","2.8968","0.0611"
"Leonel Miranda","HOU","2016","554","150","0.6667","0.6523","2.158","1.4387","18.174","-0.0989","0.1108"
"Juan David Cabezas","HOU","2017","2415","67","0.8507","0.8188","2.1436","3.1993","16.5279","4.842","0.0296"
"Eric Remedi","ATL","2018","1194","92","0.837","0.8137","2.141","2.3272","19.018","3.7562","0.0591"
"Andrés Ríos","SJE","2019","330","72","0.8194","0.7897","2.1382","2.9697","15.4201","2.0045","0.0528"
"Taylor Peay","POR","2015","349","21","0.7619","0.6601","2.1382","10.1818","22.1909","3.691","0.0395"
"Cristhian Paredes","POR","2018","1515","114","0.7982","0.7795","2.1381","1.8755","15.889","2.5562","0.0676"
"Steven Birnbaum","DCU","2017","2414","67","0.4478","0.4159","2.1347","3.1861","16.1305","3.8242","0.0311"
"Austin Berry","CHI","2013","3300","36","0.5556","0.4966","2.1239","5.8996","12.9437","0.6165","0.0137"
"Claude Dielna","NER","2017","1030","19","0.7895","0.6783","2.1115","11.1134","22.243","4.5274","0.0264"
"Dave Romney","LAG","2016","792","81","0.7778","0.7517","2.1098","2.6047","19.5681","0.3791","0.0852"
"David Milinkovic","VAN","2020","157","17","0.8235","0.6998","2.1026","12.368","15.8916","5.5268","0.1255"
"Kianz Froese","VAN","2016","171","17","0.7647","0.6411","2.1017","12.363","13.3736","1.1635","0.04"
"Hassoun Camara","MTL","2016","2430","177","0.678","0.6661","2.101","1.187","19.3931","1.597","0.0776"
"Pedro Morales","VAN","2016","2202","224","0.683","0.6737","2.1002","0.9376","22.7663","5.8465","0.0958"
"DeAndre Yedlin","SEA","2014","2395","313","0.6837","0.677","2.0969","0.6699","18.204","0.5838","0.0967"
"Leo Fernandes","PHI","2014","759","113","0.6991","0.6806","2.0969","1.8557","18.6774","0.9414","0.1001"
"Steve Zakuani","POR","2014","822","141","0.6879","0.6731","2.095","1.4858","15.7049","-0.1648","0.083"
"Sheanon Williams","HOU","2015","1244","133","0.594","0.5783","2.0926","1.5734","22.4633","3.3246","0.0949"
"Tyson Wahl","CLB","2015","1538","24","0.7917","0.7045","2.0925","8.7188","16.1797","0.2587","0.0164"
"Luis Gil","RSL","2014","1501","220","0.75","0.7405","2.0916","0.9507","16.939","1.391","0.081"
"Tyler Turner","ORL","2015","513","81","0.7037","0.6779","2.0912","2.5817","20.1694","0.9498","0.104"
"Samuel Ochoa","SEA","2013","194","22","0.8182","0.7233","2.0881","9.4912","17.0105","-1.5002","0.0615"
"Jay Chapman","TOR","2017","444","61","0.8197","0.7855","2.0857","3.4192","16.8885","1.593","0.0537"
"Bernie Ibini-Isei","VAN","2017","698","58","0.6552","0.6192","2.0841","3.5932","16.9062","3.448","0.0576"
"Josh Williams","CLB","2019","1393","51","0.8235","0.7829","2.0739","4.0666","15.243","0.2571","0.0351"
"Anthony Jackson-Hamel","MTL","2016","207","16","0.875","0.7455","2.0715","12.9468","12.2027","-7.0869","0.0495"
"Nick DeLeon","DCU","2014","2881","329","0.7173","0.711","2.0708","0.6294","16.8229","0.5642","0.1235"
"Micheal Azira","COL","2016","2700","115","0.7826","0.7646","2.0681","1.7983","19.3461","4.796","0.0382"
"Chris Schuler","RSL","2014","2342","25","0.76","0.6774","2.066","8.264","15.8341","2.8428","0.015"
"Luis Díaz","CLB","2019","883","118","0.6186","0.6011","2.0647","1.7498","19.3714","0.0019","0.108"
"Ricardo Clark","HOU","2013","2686","166","0.7349","0.7225","2.0642","1.2435","17.6301","4.0513","0.0701"
"Chance Myers","SKC","2014","616","70","0.7857","0.7564","2.0531","2.933","17.5166","-1.2519","0.0877"
"Victor Ulloa","FCD","2017","1353","127","0.6772","0.661","2.0528","1.6164","22.3128","1.8119","0.0598"
"Jan Gregus","MIN","2020","196","32","0.5938","0.5297","2.0482","6.4008","28.5118","-0.3594","0.1195"
"Eric Alexander","HOU","2018","1805","138","0.8333","0.8185","2.0447","1.4817","18.2825","-0.6192","0.0542"
"Laurent Ciman","MTL","2017","2927","37","0.7027","0.6475","2.0432","5.5222","19.2564","9.8558","0.0204"
"Daniele Paponi","MTL","2013","878","97","0.732","0.7109","2.0417","2.1049","14.083","-0.1932","0.0826"
"Patrick Doody","CHI","2017","673","109","0.6697","0.6511","2.0311","1.8634","21.8841","-0.0148","0.1113"
"Jaime Alas","SJE","2013","142","26","0.7308","0.6529","2.0249","7.7881","15.9056","-2.6715","0.0418"
"Tony Tchani","CLB","2015","2990","248","0.754","0.7459","2.0218","0.8153","19.598","5.7574","0.0731"
"Nick Besler","RSL","2019","834","39","0.8205","0.7688","2.0161","5.1694","17.1011","1.7309","0.0328"
"Victor Ulloa","MIA","2020","176","20","0.8","0.6995","2.0092","10.046","13.2164","3.036","0.0862"
"Patrice Bernier","MTL","2016","1270","111","0.6757","0.6576","2.006","1.8072","20.3606","1.5986","0.0609"
"Graham Zusi","SKC","2015","2117","428","0.6098","0.6051","2.0042","0.4683","24.3802","1.3029","0.1753"
"Ethan White","NYC","2016","755","52","0.8269","0.7885","2.0003","3.8467","13.4373","3.0364","0.0454"
"Favio Álvarez","LAG","2019","1330","228","0.7719","0.7632","1.997","0.8759","14.9934","3.389","0.1085"
"Harry Shipp","CHI","2015","2757","497","0.67","0.666","1.9953","0.4015","22.3024","2.1977","0.1406"
"Armando Lozano","NYRB","2014","1483","21","0.6667","0.5717","1.9951","9.5003","16.4965","3.3843","0.0161"
"DaMarcus Beasley","HOU","2015","2565","268","0.7463","0.7388","1.9893","0.7423","14.9288","2.6712","0.0936"
"Andrew Jacobson","VAN","2016","1911","75","0.72","0.6935","1.9882","2.651","17.2739","3.4945","0.0388"
"Randall Leal","NSH","2020","185","43","0.7442","0.698","1.9839","4.6136","17.5653","0.6365","0.1514"
"Sam Vines","COL","2020","195","33","0.8485","0.7884","1.9831","6.0094","16.7655","-3.1991","0.1047"
"Gabriel Torres","COL","2014","1217","174","0.7069","0.6955","1.9818","1.139","19.8739","0.6213","0.0838"
"Maxime Chanot","NYC","2017","1845","11","0.6364","0.4565","1.979","17.9909","20.5225","2.5823","0.0135"
"Ayo Akinola","TOR","2019","293","30","0.9","0.8342","1.9734","6.5779","16.363","-1.8323","0.0396"
"Zarek Valentin","HOU","2020","194","42","0.7857","0.7388","1.9722","4.6957","15.1029","-1.2349","0.1108"
"Clarence Goodson","SJE","2015","2594","39","0.6154","0.5649","1.9708","5.0533","17.3578","4.0574","0.0196"
"Matt Besler","SKC","2018","3020","78","0.7436","0.7184","1.9683","2.5235","21.0481","6.8838","0.0164"
"Matías Laba","TOR","2013","1519","88","0.7841","0.7617","1.9672","2.2355","19.3912","4.6013","0.0639"
"Victor Ulloa","CIN","2019","2135","183","0.7322","0.7215","1.9648","1.0737","18.1792","2.3924","0.0765"
"Jordan Allen","RSL","2016","1225","151","0.7152","0.7022","1.9617","1.2991","18.5306","1.1797","0.0621"
"Tesho Akindele","FCD","2014","1876","218","0.6881","0.6791","1.9599","0.899","14.5216","-1.5235","0.1036"
"Kyle Smith","ORL","2020","72","15","0.7333","0.6027","1.9592","13.0614","20.2134","2.139","0.145"
"Andrew Farrell","NER","2019","2864","84","0.7381","0.7148","1.9572","2.33","19.8962","2.7271","0.0427"
"Jeremy Hall","NER","2015","1072","149","0.7987","0.7856","1.9455","1.3057","18.6197","-0.1073","0.0782"
"Raymon Gaddis","PHI","2020","207","20","0.8","0.7028","1.944","9.72","11.9889","0.6958","0.074"
"Kwame Watson-Siriboe","RSL","2013","680","6","0.8333","0.5099","1.9404","32.3406","15.213","3.1242","0.0084"
"Alexander Callens","NYC","2017","3304","24","0.8333","0.7525","1.9391","8.0796","19.4512","2.2904","0.0125"
"Benjamin Speas","CLB","2014","748","106","0.6132","0.5949","1.9361","1.8265","25.3083","1.0871","0.089"
"Abdoulie Mansally","HOU","2016","629","81","0.7037","0.6798","1.9357","2.3898","20.1089","1.2792","0.0756"
"Seth Sinovic","SKC","2013","3017","376","0.6888","0.6837","1.9354","0.5147","20.9189","2.1642","0.0956"
"Ryan Hollingshead","FCD","2014","336","28","0.7857","0.7167","1.9314","6.8977","16.826","-0.6284","0.0448"
"Tim Parker","NYRB","2018","2858","14","0.6429","0.5056","1.921","13.7213","18.5045","2.4725","0.0087"
"Juan David Cabezas","HOU","2019","626","13","0.8462","0.6989","1.9148","14.7296","17.0753","0.8404","0.0207"
"Brandon Barklage","SJE","2014","968","110","0.5909","0.5735","1.9148","1.7407","24.6769","5.4468","0.0726"
"Vytautas Andriuskevicius","POR","2016","996","136","0.6838","0.6697","1.9145","1.4077","19.4941","1.8417","0.103"
"Maynor Figueroa","HOU","2019","2480","72","0.7639","0.7375","1.9024","2.6423","20.2962","7.4335","0.0285"
"Josh Williams","CLB","2017","1956","27","0.8148","0.7444","1.9024","7.0459","14.336","2.6407","0.0162"
"Gastón Fernández","POR","2014","1738","282","0.7411","0.7344","1.9023","0.6746","18.8284","2.4599","0.0909"
"Andrew Jean Baptiste","CHV","2014","790","12","0.75","0.5922","1.8936","15.7797","22.6059","9.5354","0.0358"
"Christian Ramirez","HOU","2019","725","83","0.7229","0.7003","1.8772","2.2617","13.1308","1.6433","0.088"
"Ola Kamara","DCU","2020","111","24","0.9167","0.8388","1.8695","7.7897","13.3563","0.4792","0.1143"
"Aaron Kovar","SEA","2015","223","44","0.5682","0.5259","1.859","4.2249","24.49","4.1949","0.0762"
"Guram Kashia","SJE","2019","2113","18","0.8333","0.7303","1.8548","10.3047","18.8166","10.2861","0.0109"
"Andrea Pisanu","MTL","2013","676","85","0.5647","0.5429","1.8546","2.1819","24.7902","3.1902","0.0716"
"Mathieu Deplagne","CIN","2020","198","24","0.75","0.6728","1.8519","7.7165","14.4834","2.4773","0.0951"
"Moisés Hernández","FCD","2014","1216","92","0.6196","0.5995","1.8493","2.0101","26.4436","5.1437","0.0639"
"Chris Ritter","CHI","2014","677","44","0.8182","0.7762","1.8467","4.1971","18.0892","6.1133","0.0435"
"Gonzalo Segares","CHI","2013","3073","315","0.7048","0.6989","1.8456","0.5859","18.1225","3.8611","0.0864"
"Renzo Zambrano","POR","2019","866","55","0.7818","0.7483","1.8433","3.3515","17.5071","3.4835","0.0453"
"Michael Harrington","CHI","2017","858","118","0.6864","0.6708","1.842","1.561","20.9732","2.7278","0.1051"
"Cristian Fernández","DCU","2014","1455","138","0.587","0.5736","1.8369","1.3311","24.5111","4.4467","0.0833"
"Darwin Cerén","ORL","2016","1327","102","0.7255","0.7075","1.8337","1.7978","20.8808","3.8796","0.0628"
"Donovan Pines","DCU","2019","868","19","0.6842","0.5881","1.8267","9.6143","13.3822","0.9926","0.0198"
"Brian Rodríguez","LAFC","2020","205","30","0.6333","0.5725","1.824","6.0799","25.0716","0.2415","0.1432"
"Héctor Jiménez","CLB","2014","1808","335","0.6597","0.6543","1.8228","0.5441","19.8401","1.036","0.1128"
"Deklan Wynne","COL","2019","1010","15","0.8","0.679","1.815","12.1","15.8191","-0.6057","0.0231"
"Jamiro Monteiro","PHI","2020","207","26","0.6923","0.6228","1.8064","6.9478","21.3338","4.485","0.1178"
"Graham Smith","SKC","2019","976","7","0.8571","0.6006","1.7959","25.6557","15.652","1.6593","0.0143"
"Víctor Rodríguez","SEA","2018","1344","390","0.7436","0.739","1.7944","0.4601","14.9587","1.6159","0.1601"
"Anthony Fontana","PHI","2019","171","24","0.9167","0.8419","1.7936","7.4732","14.1752","-0.5606","0.0245"
"Haris Medunjanin","CIN","2020","198","15","0.7333","0.6139","1.7918","11.9453","21.658","3.0513","0.059"
"Emil Cuello","LAG","2019","246","31","0.7742","0.7165","1.7899","5.774","19.3745","-0.2894","0.0555"
"Joseph Greenspan","COL","2015","203","15","0.6667","0.5474","1.7888","11.9254","17.9496","2.6757","0.0399"
"Adam Henley","RSL","2018","290","17","0.9412","0.836","1.7886","10.5212","15.887","-1.1297","0.0422"
"Mauro Díaz","FCD","2015","2076","380","0.5763","0.5716","1.7882","0.4706","23.7725","4.0616","0.1733"
"Aníbal Godoy","NSH","2020","195","26","0.9231","0.8544","1.7846","6.8637","16.0938","0.5219","0.0769"
"Dax McCarty","NYRB","2013","2801","227","0.7753","0.7675","1.7838","0.7858","17.1709","2.3223","0.0662"
"Tesho Akindele","ORL","2019","2066","269","0.7658","0.7592","1.7806","0.6619","14.774","-1.0735","0.0871"
"Zach Loyd","FCD","2016","998","15","0.8","0.6815","1.778","11.8535","16.4481","0.4063","0.034"
"Shane O'Neill","COL","2014","2036","40","0.75","0.7056","1.7778","4.4445","15.4431","1.2046","0.0324"
"Jimmy Medranda","SKC","2019","235","28","0.6429","0.5795","1.775","6.3392","23.3182","3.2611","0.0261"
"Andy Dorman","NER","2014","1319","64","0.7656","0.7379","1.7717","2.7683","20.5387","5.0636","0.0344"
"Aaron Long","NYRB","2018","3082","30","0.6333","0.5747","1.7598","5.866","16.9116","5.0562","0.0134"
"Logan Emory","TOR","2013","242","7","0.8571","0.6061","1.7572","25.1031","18.6499","2.2836","0.0364"
"Corey Ashe","CLB","2016","1295","230","0.6957","0.688","1.7536","0.7624","19.9259","0.068","0.0927"
"Daigo Kobayashi","NER","2015","1218","145","0.7517","0.7396","1.7533","1.2092","17.6594","2.2366","0.0506"
"Romell Quioto","HOU","2017","1382","251","0.6534","0.6464","1.7527","0.6983","18.393","0.1003","0.1176"
"Christian Dean","CHI","2017","236","7","0.8571","0.6071","1.75","24.9997","24.8503","10.7936","0.0227"
"Milton Valenzuela","CLB","2020","149","41","0.7805","0.7378","1.749","4.2658","16.0442","-0.3759","0.1065"
"Brek Shea","ATL","2019","1018","224","0.7455","0.7377","1.7471","0.7799","17.2297","-2.0705","0.0904"
"Yordy Reyna","VAN","2019","2183","288","0.6806","0.6745","1.7446","0.6058","18.5753","2.288","0.1626"
"Nick DeLeon","DCU","2018","1164","127","0.7559","0.7422","1.7438","1.3731","15.5126","0.9689","0.0732"
"Matt Hedges","FCD","2018","3217","26","0.7308","0.6637","1.7435","6.7058","17.712","2.5565","0.0133"
"Matt Hedges","FCD","2015","2881","20","0.55","0.4629","1.7424","8.712","13.8544","-0.2012","0.0121"
"Ben Zemanski","POR","2013","1144","98","0.6531","0.6353","1.7419","1.7774","19.8384","3.5885","0.0384"
"Justen Glad","RSL","2015","593","27","0.6296","0.5653","1.7376","6.4354","14.6935","3.5394","0.0487"
"Michael Parkhurst","CLB","2015","3118","40","0.75","0.7066","1.7366","4.3415","20.9064","5.5919","0.0135"
"Miguel Aguilar","DCU","2015","616","63","0.7302","0.7026","1.7343","2.7529","16.3947","0.3194","0.052"
"Rolf Feltscher","LAG","2020","196","41","0.7073","0.6653","1.7237","4.2042","17.4309","4.485","0.1565"
"Brian Ching","HOU","2013","315","58","0.7931","0.7635","1.7187","2.9634","13.7597","0.1209","0.0447"
"Quincy Amarikwa","SJE","2018","364","56","0.6786","0.6479","1.7186","3.0689","18.5739","1.9365","0.0487"
