"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Arturo Álvarez","HOU","2018","470","190","0.6947","0.7464","-9.8104","-5.1634","20.1991","2.0736","0.0237"
"Eric Bird","HOU","2018","371","165","0.7455","0.8052","-9.8574","-5.9742","20.9884","6.6714","0.0601"
"Jordy Delem","SEA","2018","961","329","0.7781","0.8082","-9.902","-3.0097","18.3664","5.528","0.0479"
"Ian Harkes","DCU","2018","385","202","0.8069","0.8564","-9.9892","-4.9451","17.5449","2.4042","0.0508"
"Alex Bono","TOR","2018","2631","887","0.6359","0.6472","-10.0444","-1.1324","42.2433","35.8928","0.19"
"Kellyn Acosta","COL","2018","1144","574","0.7944","0.8121","-10.1609","-1.7702","20.5412","1.8198","0.0942"
"Guillermo Hauche","NER","2018","191","58","0.4138","0.5903","-10.2381","-17.652","21.7404","7.9628","0.0428"
"Jordon Mutch","VAN","2018","927","487","0.7721","0.7932","-10.2739","-2.1096","21.975","6.598","0.0579"
"Brad Smith","SEA","2018","482","278","0.705","0.7421","-10.2997","-3.7049","18.2803","2.6181","0.0922"
"Maximiliano Urruti","FCD","2018","2991","783","0.751","0.7643","-10.4178","-1.3305","19.7292","3.7971","0.0645"
"Kevin Ellis","CHI","2018","1655","789","0.7934","0.8068","-10.6034","-1.3439","21.4991","4.5025","0.0851"
"Maximiliano Moralez","NYC","2018","3026","2195","0.7686","0.7734","-10.6415","-0.4848","20.7959","4.1344","0.1138"
"Quincy Amarikwa","MTL","2018","683","112","0.6964","0.7931","-10.8226","-9.663","15.1945","-0.765","0.0348"
"Gyasi Zardes","CLB","2018","3198","422","0.737","0.7628","-10.9046","-2.584","14.3018","-1.6103","0.0375"
"David Ousted","DCU","2018","1688","526","0.6787","0.6995","-10.948","-2.0814","41.1775","32.6379","0.1493"
"Yannick Boli","COL","2018","851","136","0.6471","0.7285","-11.075","-8.1434","13.1951","2.103","0.0301"
"Magnus Wolff Eikrem","SEA","2018","672","333","0.6667","0.7002","-11.1776","-3.3566","19.5527","4.9992","0.0437"
"Edgar Castillo","COL","2018","2683","1377","0.7567","0.765","-11.3708","-0.8258","18.1695","5.0659","0.1106"
"Ryan Telfer","TOR","2018","892","372","0.6586","0.6895","-11.4999","-3.0914","19.5149","2.5315","0.0462"
"Ken Krolicki","MTL","2018","1705","588","0.8231","0.843","-11.6659","-1.984","15.9236","0.9296","0.0552"
"Víctor Rodríguez","SEA","2018","1344","704","0.7642","0.7809","-11.7249","-1.6655","15.1215","2.4803","0.0792"
"Michael Petrasso","MTL","2018","866","417","0.741","0.7692","-11.7496","-2.8176","16.7565","5.4025","0.0653"
"David Accam","PHI","2018","1314","335","0.7373","0.7726","-11.815","-3.5269","16.9485","1.6529","0.0401"
"Yohan Croizet","SKC","2018","1761","727","0.7703","0.7869","-12.085","-1.6623","19.57","1.2248","0.0464"
"Marcus Epps","PHI","2018","649","251","0.7052","0.7536","-12.1629","-4.8458","16.4814","-0.8403","0.0455"
"Dominique Badji","COL","2018","1449","268","0.7239","0.7694","-12.1913","-4.549","13.7496","-1.0698","0.0585"
"Felipe Gutiérrez","SKC","2018","1642","898","0.7751","0.7887","-12.2397","-1.363","18.84","2.6225","0.0861"
"Joao Plata","RSL","2018","1864","1035","0.7807","0.7925","-12.2805","-1.1865","20.8107","2.1366","0.0776"
"Shkëlzen Gashi","COL","2018","930","412","0.733","0.7637","-12.6294","-3.0654","19.328","1.5288","0.0399"
"Jordan McCrary","SEA","2018","985","416","0.7019","0.7323","-12.6518","-3.0413","18.4169","4.4148","0.0615"
"Sean Johnson","NYC","2018","3129","1251","0.7162","0.7265","-12.9065","-1.0317","37.9804","28.6258","0.1623"
"Aly Ghazal","VAN","2018","1583","530","0.8358","0.8604","-13.0018","-2.4532","19.3616","2.9262","0.0639"
"Niki Jackson","COL","2018","537","78","0.5769","0.7442","-13.051","-16.7321","14.0721","1.4287","0.0174"
"Artur","CLB","2018","3009","1908","0.8506","0.8575","-13.0625","-0.6846","20.2741","4.7435","0.1071"
"Tyler Adams","NYRB","2018","2542","1361","0.7671","0.7768","-13.2192","-0.9713","17.502","7.0276","0.1072"
"Jo Inge Berget","NYC","2018","1682","353","0.6629","0.7006","-13.3131","-3.7714","13.6046","0.4756","0.0347"
"Connor Lade","NYRB","2018","1453","673","0.6865","0.7065","-13.4798","-2.0029","19.1431","8.7506","0.0764"
"Luis Gil","HOU","2018","342","114","0.6491","0.7685","-13.6037","-11.9331","19.116","5.8055","0.024"
"Johan Kappelhof","CHI","2018","2822","1390","0.8043","0.8141","-13.6485","-0.9819","24.1636","8.9838","0.1021"
"Sebastián Saucedo","RSL","2018","1183","421","0.753","0.787","-14.3338","-3.4047","20.6421","0.8484","0.0381"
"Derrick Etienne","NYRB","2018","1117","307","0.6515","0.699","-14.5907","-4.7527","16.2503","3.408","0.0314"
"Elliot Collier","CHI","2018","997","247","0.6964","0.7556","-14.6352","-5.9252","14.601","2.0365","0.038"
"Alexi Gómez","MIN","2018","1422","590","0.7119","0.7372","-14.9405","-2.5323","18.8229","4.0232","0.0807"
"Matteo Mancosu","MTL","2018","1189","194","0.6495","0.7284","-15.3139","-7.8938","14.0498","-0.4523","0.027"
"Luis Robles","NYRB","2018","3049","853","0.5709","0.5889","-15.3227","-1.7963","45.8872","40.1591","0.1433"
"Luis Silva","RSL","2018","913","221","0.7783","0.8483","-15.4839","-7.0063","14.9129","-0.461","0.0296"
"Adama Diomande","LAFC","2018","1356","261","0.7241","0.7844","-15.7241","-6.0246","15.169","0.2375","0.0389"
"Wilfried Zahibo","NER","2018","2108","1034","0.7737","0.7891","-15.8867","-1.5364","22.4889","8.7025","0.0755"
"Angelo Rodríguez","MIN","2018","943","224","0.683","0.7553","-16.1835","-7.2248","14.4386","1.0509","0.0627"
"Roland Lamah","FCD","2018","2022","707","0.7214","0.7444","-16.276","-2.3021","17.8634","2.9724","0.0568"
"Jesús Medina","NYC","2018","2163","823","0.774","0.7938","-16.2823","-1.9784","16.2756","1.2864","0.0569"
"Josef Martínez","ATL","2018","3106","603","0.8093","0.8363","-16.3073","-2.7044","15.6853","-0.428","0.0416"
"Nicolás Mezquida","VAN","2018","1095","384","0.7292","0.773","-16.8264","-4.3819","17.6344","1.3078","0.0475"
"Diego Campos","CHI","2018","1313","539","0.6698","0.7015","-17.1244","-3.1771","22.022","2.6328","0.0508"
"Tesho Akindele","FCD","2018","685","212","0.6557","0.7378","-17.4157","-8.2149","16.5595","2.8452","0.0274"
"Federico Higuaín","CLB","2018","2533","1655","0.7547","0.7657","-18.1587","-1.0972","20.3019","4.6186","0.0947"
"Dillon Serna","COL","2018","1354","590","0.7729","0.8038","-18.2257","-3.0891","18.6359","1.985","0.0618"
"Marc Rzatkowski","NYRB","2018","1643","837","0.6989","0.7209","-18.4122","-2.1998","18.7645","7.2774","0.0775"
"Ignacio Piatti","MTL","2018","3040","974","0.7813","0.8004","-18.5748","-1.9071","18.924","1.718","0.0867"
"Andrew Wenger","HOU","2018","1882","825","0.7224","0.7453","-18.8788","-2.2883","19.8631","5.7765","0.0817"
"Eric Miller","MIN","2018","1277","533","0.6998","0.7354","-18.9875","-3.5624","19.3617","5.8098","0.0667"
"Cory Burke","PHI","2018","1564","247","0.6316","0.7115","-19.7335","-7.9893","14.701","0.3059","0.0298"
"Anthony Jackson-Hamel","MTL","2018","654","118","0.6017","0.7703","-19.8911","-16.8569","13.8457","-0.8742","0.0236"
"Rasmus Schüller","MIN","2018","2772","1502","0.8202","0.8337","-20.1557","-1.3419","19.5448","4.349","0.1041"
"Santiago Mosquera","FCD","2018","1743","712","0.7163","0.7446","-20.1906","-2.8358","20.5098","2.7947","0.0603"
"Héctor Villalba","ATL","2018","1900","617","0.7034","0.7364","-20.364","-3.3005","16.974","1.9511","0.0525"
"Damir Kreilach","RSL","2018","3027","1518","0.8109","0.8244","-20.3661","-1.3416","19.1923","2.6697","0.0872"
"Marco Ureña","LAFC","2018","1170","283","0.7208","0.7964","-21.3747","-7.5529","15.2115","-1.2683","0.0382"
"Kelyn Rowe","NER","2018","1751","817","0.694","0.7203","-21.4896","-2.6303","21.7622","7.0806","0.0724"
"Diego Fagundez","NER","2018","2862","1099","0.6852","0.7049","-21.6508","-1.97","21.4637","3.4904","0.0801"
"Nemanja Nikolic","CHI","2018","2610","509","0.778","0.8207","-21.7522","-4.2735","14.5639","-2.8447","0.037"
"Alejandro Romero Gamarra","NYRB","2018","2577","1343","0.7074","0.7237","-21.9415","-1.6338","18.6607","7.1786","0.0943"
"Cristian Colmán","FCD","2018","684","175","0.4914","0.6169","-21.9509","-12.5434","14.6178","2.4216","0.0361"
"Chris Wondolowski","SJE","2018","2507","599","0.7362","0.7731","-22.0761","-3.6855","17.3342","2.1867","0.0403"
"Dániel Sallói","SKC","2018","2505","711","0.7637","0.7956","-22.6424","-3.1846","15.7064","-1.9288","0.0531"
"Sebastian Giovinco","TOR","2018","2593","907","0.7012","0.7264","-22.8623","-2.5207","20.1096","3.5266","0.0769"
"Romain Alessandrini","LAG","2018","2046","921","0.6493","0.6742","-22.9453","-2.4913","20.0773","2.9563","0.0841"
"Mauro Manotas","HOU","2018","2887","635","0.7764","0.8126","-23.0284","-3.6265","15.2908","-0.8941","0.0543"
"Kemar Lawrence","NYRB","2018","2657","1138","0.6705","0.6909","-23.2149","-2.04","19.4158","8.0668","0.09"
"Samuel Armenteros","POR","2018","1727","384","0.7266","0.7881","-23.6351","-6.155","15.9724","0.2602","0.0393"
"Alex Muyl","NYRB","2018","1442","598","0.6856","0.7252","-23.6494","-3.9548","14.4264","2.5994","0.0517"
"Jordan Hamilton","TOR","2018","936","255","0.7176","0.8117","-23.9849","-9.4059","13.2563","-2.0393","0.0406"
"Jozy Altidore","TOR","2018","924","322","0.705","0.7808","-24.4124","-7.5815","16.2299","0.8414","0.0489"
"Christian Ramirez","MIN","2018","1461","296","0.7128","0.7955","-24.4814","-8.2707","15.1929","0.5746","0.0345"
"Wayne Rooney","DCU","2018","1783","892","0.7578","0.7854","-24.5626","-2.7537","20.5443","3.7662","0.0881"
"Brandon Bye","NER","2018","1628","798","0.6454","0.6763","-24.6566","-3.0898","18.6132","7.5953","0.0805"
"Johan Blomberg","COL","2018","1779","754","0.7414","0.7741","-24.6915","-3.2747","18.9315","1.9498","0.0699"
"Corey Baird","RSL","2018","2063","425","0.7529","0.8117","-24.9842","-5.8786","13.6259","-1.3876","0.0327"
"Enzo Martínez","COL","2018","1554","623","0.7608","0.801","-25.0515","-4.0211","17.6582","3.3693","0.0699"
"Ola Kamara","LAG","2018","2922","751","0.7403","0.7745","-25.6683","-3.4179","15.6523","0.7453","0.0585"
"Alan Gordon","CHI","2018","951","269","0.6914","0.7876","-25.8753","-9.6191","13.974","-0.3497","0.0289"
"Yamil Asad","DCU","2018","2570","1221","0.7617","0.783","-26.0221","-2.1312","19.079","4.117","0.0894"
"Will Bruin","SEA","2018","1965","438","0.7283","0.7883","-26.2561","-5.9945","12.7578","-0.0586","0.0348"
"Fafa Picault","PHI","2018","2375","726","0.6956","0.732","-26.4481","-3.643","18.1172","-1.4647","0.0637"
"Darren Mattocks","DCU","2018","1435","298","0.7013","0.7912","-26.7775","-8.9857","14.0353","-1.532","0.0334"
"Andrew Tarbell","SJE","2018","2839","891","0.6016","0.6334","-28.3316","-3.1798","46.0928","37.8079","0.1289"
"David Villa","NYC","2018","1869","634","0.705","0.75","-28.4744","-4.4912","16.7934","2.684","0.0607"
"Magnus Eriksson","SJE","2018","2670","1232","0.6769","0.7001","-28.5719","-2.3191","20.7414","5.1477","0.0836"
"Ulises Segura","DCU","2018","1417","647","0.762","0.8065","-28.8229","-4.4548","16.3003","2.4657","0.0617"
"Jack McBean","COL","2018","1154","332","0.6175","0.7082","-30.1315","-9.0758","15.5909","1.8525","0.0393"
"C.J. Sapong","PHI","2018","2457","650","0.6969","0.7434","-30.2351","-4.6516","14.5683","1.674","0.0495"
"Tyler Miller","LAFC","2018","3267","1042","0.7121","0.7417","-30.8334","-2.9591","38.6792","30.6953","0.1567"
"Aleksandar Katai","CHI","2018","2619","975","0.7262","0.7584","-31.4057","-3.2211","17.4244","0.5651","0.0723"
"Pedro Santos","CLB","2018","2345","979","0.6456","0.6789","-32.6239","-3.3324","22.4533","3.5609","0.0736"
"Danny Hoesen","SJE","2018","2672","582","0.6856","0.7439","-33.9472","-5.8328","16.0995","1.3719","0.0455"
"Alberth Elis","HOU","2018","2632","706","0.6912","0.7399","-34.3545","-4.8661","14.85","0.3817","0.0728"
"Sebastián Blanco","POR","2018","2788","1448","0.721","0.7447","-34.3967","-2.3755","21.6691","6.5578","0.1015"
"Julian Gressel","ATL","2018","3210","1786","0.7273","0.7466","-34.4885","-1.931","20.5562","2.1967","0.1015"
"Gabriel Somi","NER","2018","1113","589","0.6435","0.7023","-34.6477","-5.8825","18.9523","7.8432","0.0857"
"Dom Dwyer","ORL","2018","2435","316","0.6203","0.7333","-35.7137","-11.3018","18.3253","0.2631","0.0412"
"Darwin Quintero","MIN","2018","2612","1176","0.6641","0.6945","-35.7205","-3.0375","20.91","7.0808","0.1166"
"Borek Dockal","PHI","2018","2500","1793","0.7635","0.7849","-38.3504","-2.1389","20.2524","3.9765","0.1034"
"Alejandro Silva","MTL","2018","2540","1197","0.7377","0.7708","-39.6172","-3.3097","18.6324","2.9138","0.0849"
"Daniel Royer","NYRB","2018","2191","636","0.6541","0.7195","-41.6233","-6.5445","14.9231","4.8647","0.0556"
"Kei Kamara","VAN","2018","2378","734","0.7003","0.7585","-42.7207","-5.8203","15.2007","-0.3658","0.0716"
"Zlatan Ibrahimovic","LAG","2018","2332","934","0.6777","0.7289","-47.8045","-5.1183","17.5423","3.2848","0.0809"
"Florian Valot","NYRB","2018","1233","608","0.6612","0.7413","-48.6958","-8.0092","15.5706","5.0388","0.0994"
"Bradley Wright-Phillips","NYRB","2018","2752","670","0.6358","0.7089","-48.9492","-7.3059","14.9151","4.0566","0.0561"
"Alvas Powell","POR","2018","2235","977","0.6325","0.6841","-50.3945","-5.1581","22.0443","7.7853","0.0981"
"Bobby Shuttleworth","MIN","2018","2476","743","0.6191","0.6921","-54.2518","-7.3017","41.9681","33.7136","0.1605"
"Teal Bunbury","NER","2018","2748","694","0.6671","0.7542","-60.4393","-8.7088","14.5901","-0.7717","0.0605"
"Cristian Penilla","NER","2018","3050","1020","0.6284","0.69","-62.7723","-6.1541","20.6936","4.1296","0.0811"
"Jonathan dos Santos","LAG","2019","2769","2117","0.8951","0.8455","104.9753","4.9587","19.5628","4.1542","0.1342"
"Diego Chara","POR","2019","2910","1838","0.9124","0.8608","94.8297","5.1594","19.9775","6.5096","0.1111"
"Reto Ziegler","FCD","2019","3208","2091","0.8804","0.8392","86.1739","4.1212","23.3724","8.7919","0.1111"
"Haris Medunjanin","PHI","2019","3374","2723","0.8248","0.7956","79.6174","2.9239","22.0243","8.1324","0.1331"
"Bastian Schweinsteiger","CHI","2019","2927","1886","0.8701","0.8294","76.6706","4.0653","23.2638","9.2354","0.118"
"Eddie Segura","LAFC","2019","3249","1989","0.8954","0.8569","76.5584","3.8491","20.5189","7.9821","0.0986"
"Michael Bradley","TOR","2019","2593","2129","0.8807","0.8453","75.2749","3.5357","21.1651","6.0862","0.1228"
"Diego Polenta","LAG","2019","2764","1408","0.8217","0.7688","74.5391","5.294","22.3493","9.896","0.0968"
"Matt Hedges","FCD","2019","3206","1946","0.8767","0.8402","70.9613","3.6465","23.139","9.409","0.1072"
"David Bingham","LAG","2019","3259","1022","0.6791","0.614","66.5092","6.5077","46.2035","39.6073","0.1733"
"Keegan Rosenberry","COL","2019","3377","1540","0.8","0.7575","65.4987","4.2532","19.8632","7.3049","0.1085"
"Osvaldo Alonso","MIN","2019","2585","1508","0.9204","0.8774","64.8494","4.3004","19.8416","6.0183","0.1113"
"Tommy Thompson","SJE","2019","2468","1456","0.8819","0.8394","61.8237","4.2461","16.3049","2.4341","0.0877"
"Darlington Nagbe","ATL","2019","3071","1711","0.9258","0.8897","61.7132","3.6069","18.2354","2.2475","0.0914"
"Auro","TOR","2019","2035","1373","0.8572","0.8127","61.1075","4.4507","17.3471","2.5808","0.102"
"Jordan Harvey","LAFC","2019","2556","1457","0.8655","0.8244","59.7777","4.1028","17.2971","2.5575","0.0795"
"Júnior Moreno","DCU","2019","2818","1730","0.8798","0.8477","55.5465","3.2108","17.668","3.8637","0.1116"
"Nick Rimando","RSL","2019","2854","1003","0.7218","0.6695","52.491","5.2334","40.1855","33.0575","0.1569"
"Graham Zusi","SKC","2019","2587","1721","0.8268","0.7964","52.4171","3.0457","20.5497","4.5527","0.1193"
"Sebastian Lletget","LAG","2019","2517","1442","0.8738","0.8375","52.2797","3.6255","17.1628","1.0045","0.0929"
"Jamiro Monteiro","PHI","2019","2249","1341","0.865","0.8287","48.714","3.6327","17.4041","3.6095","0.0995"
"Eduard Atuesta","LAFC","2019","2874","2425","0.8573","0.8374","48.2988","1.9917","19.2593","6.165","0.1341"
"Jack Elliott","PHI","2019","3374","1738","0.8159","0.7882","48.1888","2.7727","24.966","11.7375","0.0944"
"Alexander Callens","NYC","2019","2398","1448","0.846","0.8136","46.9007","3.239","21.4006","8.0244","0.1129"
"Chris Mavinga","TOR","2019","2316","1199","0.8849","0.8461","46.4908","3.8775","21.5491","7.1457","0.0855"
"Maxime Chanot","NYC","2019","3111","1680","0.8429","0.8153","46.2556","2.7533","23.4696","8.7175","0.1012"
"Leandro González Pirez","ATL","2019","2936","2004","0.8428","0.8198","46.1173","2.3013","25.1058","10.2312","0.118"
"Guram Kashia","SJE","2019","2113","1274","0.8611","0.8261","44.5971","3.5006","25.0868","10.6552","0.1075"
"Rolf Feltscher","LAG","2019","2370","1241","0.7703","0.7346","44.3318","3.5723","18.0927","4.3352","0.0957"
"Lamine Sané","ORL","2019","2521","1062","0.8663","0.8256","43.2467","4.0722","22.2638","9.5387","0.0843"
"Ryan Hollingshead","FCD","2019","3286","1787","0.8282","0.8042","42.8097","2.3956","18.0203","2.7546","0.1034"
"Daniel Steres","LAG","2019","2860","1283","0.8402","0.807","42.6161","3.3216","23.813","10.8862","0.0853"
"Walker Zimmerman","LAFC","2019","2369","1332","0.8514","0.8195","42.4051","3.1836","21.6549","9.1433","0.0885"
"Zarek Valentin","POR","2019","1892","1080","0.8407","0.8019","41.9673","3.8859","21.0178","4.5093","0.0916"
"Cristian Roldan","SEA","2019","2783","1675","0.8418","0.8172","41.1914","2.4592","20.0735","4.869","0.1081"
"Matt Besler","SKC","2019","2308","1589","0.8546","0.8287","41.1298","2.5884","23.2935","9.3725","0.1137"
"Jack Price","COL","2019","2442","1381","0.8088","0.7794","40.6623","2.9444","23.4155","5.9025","0.1068"
"Kai Wagner","PHI","2019","2951","1678","0.795","0.771","40.2701","2.3999","18.9038","2.0568","0.1023"
"Marco Delgado","TOR","2019","2767","1879","0.851","0.8296","40.1932","2.1391","17.3918","4.4171","0.1072"
"Matías Vera","HOU","2019","2896","1415","0.911","0.8829","39.7361","2.8082","21.658","3.9996","0.1028"
"Erik Godoy","VAN","2019","2853","1382","0.8126","0.7841","39.4269","2.8529","24.4093","10.1981","0.1004"
"Alejandro Bedoya","PHI","2019","3118","1675","0.8525","0.829","39.4162","2.3532","16.3715","2.1977","0.0923"
"Steven Birnbaum","DCU","2019","3353","1478","0.797","0.771","38.4394","2.6008","21.2363","11.1817","0.0875"
"Tim Parker","NYRB","2019","2647","955","0.7361","0.696","38.3161","4.0122","22.5789","14.6951","0.0707"
"Dax McCarty","CHI","2019","3095","2006","0.8644","0.8458","37.3469","1.8618","19.0268","4.646","0.1199"
"Jorge Moreira","POR","2019","2482","1497","0.7602","0.7355","36.8915","2.4644","21.2609","5.5617","0.1135"
"Jackson Yueill","SJE","2019","2953","2080","0.8736","0.8558","36.8597","1.7721","20.533","4.5953","0.1075"
"Florian Jungwirth","SJE","2019","2943","1752","0.8693","0.8484","36.5384","2.0855","24.2852","7.6523","0.1046"
"Aljaz Struna","HOU","2019","2885","1283","0.8831","0.8549","36.1368","2.8166","22.1499","8.5952","0.0985"
"Gustav Svensson","SEA","2019","1976","1237","0.8715","0.8425","35.7997","2.8941","22.5406","8.2005","0.0985"
"Drew Moor","TOR","2019","1134","655","0.9115","0.8576","35.2624","5.3836","19.997","8.3792","0.0873"
"Jonathan Mensah","CLB","2019","2372","1337","0.8437","0.8175","35.0037","2.6181","23.0383","9.4113","0.1079"
"Bacary Sagna","MTL","2019","2390","1516","0.7672","0.7443","34.6215","2.2837","18.1498","4.1468","0.1079"
"Tommy Smith","COL","2019","2659","854","0.8279","0.7874","34.5963","4.0511","24.3403","11.3108","0.0757"
"Tristan Blackmon","LAFC","2019","1510","1027","0.8695","0.8361","34.3147","3.3413","18.482","5.7106","0.0932"
"Laurent Ciman","TOR","2019","1387","799","0.8811","0.8384","34.1391","4.2727","24.9876","8.9732","0.0839"
"Jorge Villafaña","POR","2019","2138","1186","0.7791","0.7508","33.5","2.8246","18.2945","4.0873","0.0952"
"Antonio Mlinar Delamea","NER","2019","1490","611","0.8723","0.8182","33.0985","5.4171","22.2479","8.8919","0.081"
"Aaron Herrera","RSL","2019","3028","1567","0.7971","0.7766","32.1166","2.0496","22.1869","6.0242","0.1044"
"Lee Nguyen","LAFC","2019","1323","898","0.8875","0.8524","31.5314","3.5113","17.0653","2.8035","0.0613"
"Albert Rusnák","RSL","2019","2658","1273","0.8319","0.8074","31.1368","2.4459","21.0505","2.1419","0.0861"
"Stefan Frei","SEA","2019","3373","1192","0.7601","0.7344","30.5559","2.5634","38.4094","28.9377","0.1729"
"Sebastián Méndez","ORL","2019","1997","1382","0.8987","0.877","30.0325","2.1731","18.1627","3.8994","0.1124"
"Miles Robinson","ATL","2019","3259","1932","0.8701","0.8549","29.2702","1.515","22.1022","6.5681","0.1091"
"Donny Toia","RSL","2019","2319","1249","0.7886","0.7655","28.8782","2.3121","20.3678","6.8645","0.1021"
"A.J. DeLaGarza","HOU","2019","2188","1013","0.8105","0.782","28.8239","2.8454","19.6698","4.0337","0.0897"
"Andreu Fontàs","SKC","2019","1073","816","0.8983","0.8633","28.5413","3.4977","21.406","7.8307","0.1076"
"Jukka Raitala","MTL","2019","2294","1189","0.8503","0.8264","28.4353","2.3915","22.2641","8.1351","0.0874"
"Kim Kee-hee","SEA","2019","2887","1343","0.8459","0.8249","28.2213","2.1014","23.594","9.0591","0.0842"
"Jonathan Osorio","TOR","2019","1921","1011","0.8704","0.8429","27.8148","2.7512","16.3383","1.8745","0.0725"
"Nedum Onuoha","RSL","2019","2554","1065","0.8761","0.8502","27.52","2.584","21.4278","6.2479","0.0861"
"Víctor Cabrera","MTL","2019","1298","800","0.86","0.8257","27.4066","3.4258","24.3546","8.9198","0.1073"
"Liam Fraser","TOR","2019","887","733","0.8854","0.8484","27.1184","3.6996","22.1237","5.8805","0.1363"
"Justin Hoyte","CIN","2019","1617","819","0.8657","0.8328","26.9063","3.2853","20.7049","5.4804","0.0957"
"Michael Boxall","MIN","2019","2819","1033","0.8461","0.8201","26.8173","2.5961","21.1621","7.557","0.0868"
"Maynor Figueroa","HOU","2019","2480","1356","0.8178","0.7982","26.6345","1.9642","24.1756","11.9759","0.115"
"Eriq Zavaleta","TOR","2019","1112","635","0.9024","0.8607","26.4672","4.1681","22.0446","5.6613","0.0672"
"Reggie Cannon","FCD","2019","2523","1323","0.8345","0.8146","26.2736","1.9859","17.0147","0.4945","0.0897"
"Greg Garza","CIN","2019","998","595","0.8286","0.7845","26.232","4.4087","18.867","4.6802","0.103"
"Justen Glad","RSL","2019","2251","1119","0.8409","0.8178","25.8729","2.3121","22.3714","9.0215","0.0945"
"Lalas Abubakar","COL","2019","2191","709","0.8307","0.7944","25.7597","3.6332","23.1492","9.655","0.0936"
"Boniek García","HOU","2019","2822","1373","0.8653","0.8467","25.5337","1.8597","18.6961","3.4527","0.0912"
"Paxton Pomykal","FCD","2019","2083","1090","0.8394","0.8161","25.4286","2.3329","19.2366","3.0252","0.0856"
"Ilsinho","PHI","2019","1230","700","0.8343","0.7983","25.2025","3.6004","15.3224","0.6041","0.0526"
"Russell Teibert","VAN","2019","2370","899","0.8687","0.8408","25.1215","2.7944","17.3736","2.6241","0.0691"
"Harrison Afful","CLB","2019","2101","1191","0.7783","0.7577","24.6219","2.0673","19.8481","5.1057","0.108"
"Botond Baráth","SKC","2019","1915","1014","0.8777","0.8536","24.4197","2.4083","23.5246","6.878","0.0942"
"Xavier Arreaga","SEA","2019","1237","640","0.8812","0.8438","23.9767","3.7464","23.8646","9.2446","0.0958"
"Gastón Sauro","CLB","2019","1412","657","0.8828","0.8471","23.4518","3.5695","21.2329","6.9845","0.081"
"Graham Smith","SKC","2019","976","499","0.9198","0.8729","23.4465","4.6987","22.7874","7.8073","0.0998"
"Alejandro Pozuelo","TOR","2019","2728","1884","0.7914","0.779","23.3382","1.2388","19.1139","2.3853","0.1108"
"Andre Blake","PHI","2019","2541","700","0.7057","0.6733","22.6743","3.2392","40.6628","33.6081","0.1563"
"Raymon Gaddis","PHI","2019","3242","1659","0.83","0.8164","22.6319","1.3642","18.1478","3.0622","0.0899"
"Brandon Bye","NER","2019","2925","1335","0.6682","0.6513","22.5294","1.6876","18.5136","8.6067","0.1017"
"Josh Williams","CLB","2019","1393","736","0.8519","0.8213","22.5267","3.0607","21.2101","8.4053","0.0896"
"Jan Gregus","MIN","2019","2923","1927","0.809","0.7978","21.6249","1.1222","21.4473","4.8896","0.1281"
"Felipe Gutiérrez","SKC","2019","2952","1584","0.8352","0.8217","21.4557","1.3545","20.6872","3.5157","0.1008"
"Magnus Eriksson","SJE","2019","3061","1778","0.7829","0.7709","21.3643","1.2016","19.1219","3.8434","0.1004"
"Chad Marshall","SEA","2019","779","366","0.9126","0.8543","21.34","5.8306","21.951","7.6632","0.0793"
"Kamal Miller","ORL","2019","1497","679","0.7982","0.7668","21.3291","3.1413","20.7419","7.2397","0.0889"
"Djordje Mihailovic","CHI","2019","1600","799","0.8098","0.7831","21.297","2.6655","19.9186","3.3662","0.0609"
"Justin Morrow","TOR","2019","2565","1366","0.817","0.8014","21.283","1.5581","16.83","0.2176","0.086"
"Russell Canouse","DCU","2019","2365","1222","0.8601","0.8427","21.2144","1.736","18.0623","3.9066","0.0976"
"Auston Trusty","PHI","2019","2156","1066","0.7983","0.7785","21.1164","1.9809","23.7145","10.4587","0.0951"
"Steven Beitashour","LAFC","2019","2037","1189","0.841","0.8235","20.8308","1.752","17.2818","1.6654","0.0791"
"Bill Tuiloma","POR","2019","2229","868","0.841","0.8171","20.7693","2.3928","24.0206","10.3318","0.076"
"Claude Dielna","POR","2019","1225","636","0.8255","0.7929","20.7009","3.2549","24.622","10.5786","0.0877"
"Julio Cascante","POR","2019","1614","678","0.8687","0.8382","20.6959","3.0525","21.8231","8","0.0712"
"Dave Romney","LAG","2019","1007","392","0.8291","0.7768","20.4809","5.2247","19.7367","6.0217","0.0743"
"Robin Jansson","ORL","2019","2663","1016","0.8297","0.8097","20.3674","2.0047","23.781","11.8002","0.0808"
"Omar González","TOR","2019","1379","784","0.8265","0.8012","19.8768","2.5353","24.7023","10.4992","0.0958"
"Héctor Jiménez","CLB","2019","1756","948","0.7932","0.7728","19.3629","2.0425","18.4074","4.6522","0.0796"
"Joe Corona","LAG","2019","2537","1602","0.8596","0.8475","19.2482","1.2015","17.0404","4.4506","0.1047"
