"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Aurélien Collin","ORL","2015","2593","1132","0.8304","0.8077","25.7281","2.2728","25.5981","10.906","0.1114"
"Ned Grabavoy","RSL","2014","2934","960","0.8958","0.8691","25.6769","2.6747","17.2204","2.1231","0.0772"
"Eriq Zavaleta","TOR","2019","1112","602","0.9053","0.8629","25.5443","4.2432","22.2273","5.9573","0.0816"
"Seth Sinovic","SKC","2014","2992","1251","0.8058","0.7854","25.4807","2.0368","21.1478","6.5782","0.1064"
"Darlington Nagbe","POR","2015","3015","905","0.8928","0.8647","25.4464","2.8118","17.842","1.6813","0.082"
"Botond Baráth","SKC","2019","1915","1004","0.8805","0.8552","25.417","2.5316","23.602","6.8637","0.1163"
"Ilie Sánchez","SKC","2017","3235","2074","0.8554","0.8431","25.322","1.2209","22.2259","6.9991","0.1414"
"Tyson Wahl","CLB","2016","1092","607","0.86","0.8183","25.3204","4.1714","23.529","9.6767","0.112"
"Keegan Rosenberry","PHI","2018","3008","1420","0.8359","0.8181","25.2733","1.7798","18.4774","4.215","0.1132"
"Liam Ridgewell","POR","2017","1366","661","0.8185","0.7803","25.2266","3.8164","26.5497","14.7343","0.1169"
"Harrison Afful","CLB","2019","2101","879","0.7986","0.7701","25.0697","2.8521","20.681","6.824","0.1035"
"Chris Tierney","NER","2015","2812","1045","0.7301","0.7062","25.0182","2.3941","23.6183","12.0045","0.0963"
"Leonardo","HOU","2018","1976","842","0.861","0.8314","24.9607","2.9644","25.6734","9.6354","0.0982"
"Mark McKenzie","PHI","2018","1763","753","0.8831","0.85","24.949","3.3133","21.5862","7.1538","0.1059"
"Jordan Harvey","VAN","2014","3182","1254","0.7855","0.7658","24.7461","1.9734","20.5032","9.7842","0.0992"
"Nigel de Jong","LAG","2016","1673","1159","0.8844","0.863","24.7374","2.1344","23.1412","7.1706","0.1455"
"Maynor Figueroa","HOU","2019","2480","1284","0.8209","0.8016","24.7321","1.9262","24.3932","12.2306","0.1448"
"Román Torres","SEA","2017","1905","809","0.7812","0.7507","24.6525","3.0473","26.712","12.9963","0.0838"
"Boniek García","HOU","2018","2307","985","0.869","0.8441","24.5881","2.4963","20.8675","6.7562","0.0926"
"Juan David Cabezas","HOU","2017","2415","988","0.8634","0.8385","24.5859","2.4885","22.6059","6.8941","0.1188"
"Carlos Carmona","ATL","2017","2894","1418","0.9034","0.8861","24.485","1.7267","19.7388","3.085","0.1049"
"Víctor Cabrera","MTL","2019","1298","775","0.8619","0.8305","24.395","3.1477","24.5108","9.0233","0.1259"
"Michael Boxall","MIN","2018","3182","1201","0.8435","0.8233","24.2749","2.0212","22.5745","8.243","0.1008"
"Clint Irwin","COL","2014","2521","782","0.6496","0.6186","24.2471","3.1006","47.0137","40.2549","0.1539"
"Víctor Bernárdez","SJE","2015","2691","889","0.7638","0.7365","24.2256","2.725","28.3217","14.1623","0.105"
"Demar Phillips","RSL","2016","2371","1172","0.7696","0.749","24.1498","2.0606","19.1907","8.0529","0.1056"
"Sean Franklin","DCU","2016","2679","1145","0.7624","0.7414","24.0812","2.1032","21.4603","10.916","0.1118"
"Steven Beitashour","SJE","2013","2629","970","0.7773","0.7526","23.999","2.4741","21.9347","12.4712","0.1084"
"Tommy Smith","COL","2018","3277","1407","0.8202","0.8032","23.9614","1.703","22.5499","11.0521","0.1106"
"Xavier Arreaga","SEA","2019","1237","630","0.8825","0.8446","23.9325","3.7988","23.9999","9.3205","0.1115"
"Chris Wingert","RSL","2014","2746","1521","0.7988","0.7831","23.9304","1.5733","21.3812","9.0689","0.1229"
"Gastón Sauro","CLB","2019","1412","627","0.8931","0.855","23.9162","3.8144","21.5734","7.1206","0.0987"
"Ibson","MIN","2017","2867","1878","0.8765","0.8637","23.899","1.2726","20.2102","6.6295","0.1436"
"Jorge Villafaña","POR","2015","3131","1101","0.7793","0.7576","23.8848","2.1694","19.4188","7.2853","0.0977"
"Liam Fraser","TOR","2019","887","595","0.9059","0.8658","23.8473","4.0079","22.5007","6.0357","0.1554"
"Nat Borchers","POR","2016","1957","674","0.822","0.7866","23.8234","3.5346","26.0301","11.5143","0.0975"
"Frédéric Brillant","DCU","2018","2390","904","0.8407","0.8144","23.8035","2.6331","24.0545","9.9053","0.0934"
"Justin Morrow","TOR","2017","2654","861","0.849","0.8214","23.7359","2.7568","17.9143","4.0179","0.0791"
"Haris Medunjanin","PHI","2018","2723","1800","0.8544","0.8413","23.7129","1.3174","23.3755","8.1604","0.1366"
"Bobby Boswell","DCU","2015","3216","1307","0.7865","0.7685","23.6141","1.8067","26.2936","14.6792","0.106"
"Russell Teibert","VAN","2019","2370","710","0.9","0.8669","23.5193","3.3126","17.5532","3.335","0.0673"
"Chad Marshall","CLB","2013","2857","804","0.8197","0.7904","23.4796","2.9204","24.8027","10.4717","0.0973"
"Doneil Henry","VAN","2018","1391","560","0.8607","0.819","23.3647","4.1723","23.9466","11.9473","0.1146"
"Marco Donadel","MTL","2015","2127","1093","0.86","0.8388","23.1846","2.1212","24.5499","6.68","0.1101"
"Alejandro Bedoya","PHI","2019","3118","1099","0.8808","0.8598","23.1066","2.1025","17.2363","3.7464","0.0847"
"Russell Teibert","VAN","2018","1783","793","0.8865","0.8574","23.0752","2.9099","19.4517","4.9424","0.0948"
"Dax McCarty","CHI","2017","2637","1807","0.87","0.8572","23.0634","1.2763","20.9768","6.5185","0.145"
"Dan Kennedy","FCD","2015","1549","481","0.6965","0.6487","22.9655","4.7745","43.9979","36.6752","0.1774"
"Axel Sjöberg","COL","2018","1476","565","0.8885","0.8478","22.9653","4.0647","21.3897","6.8564","0.0892"
"Nicolai Næss","CLB","2017","1583","869","0.8596","0.8333","22.8876","2.6338","24.0119","8.9183","0.1114"
"Joe Bendik","TOR","2013","3220","887","0.5096","0.4839","22.7827","2.5685","60.222","55.6243","0.1351"
"Laurent Ciman","MTL","2015","2576","1199","0.8207","0.8017","22.7782","1.8998","27.1743","11.6478","0.1286"
"Axel Sjöberg","COL","2016","2979","1266","0.8278","0.8099","22.6771","1.7912","24.2468","9.0459","0.1077"
"Andre Blake","PHI","2019","2541","700","0.7057","0.6733","22.6743","3.2392","40.6628","33.6081","0.1563"
"Zach Loyd","FCD","2015","2574","1042","0.8167","0.7949","22.6664","2.1753","23.9379","10.3794","0.1114"
"Justin Hoyte","CIN","2019","1617","744","0.8683","0.8379","22.6082","3.0387","21.1614","6.1296","0.1025"
"Tony Rocha","ORL","2018","900","351","0.906","0.8417","22.5721","6.4308","19.0394","2.5231","0.0857"
"Ilie Sánchez","SKC","2018","3369","2052","0.8596","0.8487","22.554","1.0991","21.8056","6.3471","0.1398"
"Cristian Roldan","SEA","2019","2783","1260","0.8627","0.8448","22.5432","1.7891","20.6605","5.2937","0.1074"
"Jhon Kennedy Hurtado","SEA","2013","2434","816","0.8456","0.8181","22.4456","2.7507","22.3076","8.4666","0.092"
"Jason Hernandez","SJE","2014","1868","595","0.8118","0.7741","22.4227","3.7685","24.9889","12.7474","0.0919"
"Ashley Cole","LAG","2017","2703","1020","0.8637","0.8418","22.3455","2.1907","18.6053","2.8579","0.0989"
"Joe Bendik","TOR","2014","2632","734","0.6608","0.6304","22.2526","3.0317","47.6786","40.5574","0.1319"
"Drew Moor","COL","2015","2147","807","0.7695","0.7419","22.2488","2.757","23.9824","11.8084","0.1075"
"Heath Pearce","MTL","2014","1968","879","0.8396","0.8143","22.1872","2.5241","22.4979","10.1955","0.0989"
"Jason Hernandez","NYC","2016","2466","1139","0.8341","0.8146","22.1304","1.943","21.7539","6.6591","0.0878"
"Zac MacMath","COL","2016","1644","563","0.6448","0.6056","22.0726","3.9205","46.5598","39.6681","0.1772"
"Zac MacMath","PHI","2014","2822","878","0.59","0.5649","22.0099","2.5068","48.5688","43.4585","0.1539"
"Laurent Ciman","LAFC","2018","2181","1139","0.8306","0.8113","21.9483","1.927","26.8438","11.6632","0.1267"
"David Horst","HOU","2015","2818","775","0.8103","0.782","21.9266","2.8292","24.972","10.2029","0.0883"
"Liam Ridgewell","POR","2018","1180","513","0.7817","0.739","21.8754","4.2642","28.3984","16.9413","0.1074"
"Auston Trusty","PHI","2019","2156","1046","0.8002","0.7793","21.8672","2.0906","23.8623","10.5867","0.1279"
"Tyson Wahl","CLB","2015","1538","610","0.8475","0.8118","21.8161","3.5764","24.126","8.7534","0.0947"
"Laurent Ciman","MTL","2017","2927","1408","0.8082","0.7928","21.7946","1.5479","29.3394","12.8267","0.1298"
"Bobby Burling","COL","2016","1525","505","0.7723","0.7292","21.7657","4.31","28.2767","13.317","0.0936"
"Scott Sutter","ORL","2018","1696","599","0.8431","0.8068","21.7504","3.6311","19.9533","6.3655","0.0827"
"Andrea Pirlo","NYC","2015","1148","778","0.8573","0.8294","21.7086","2.7903","22.8982","10.3785","0.1391"
"Graham Smith","SKC","2019","976","492","0.9207","0.8767","21.6506","4.4005","22.8889","7.8948","0.1179"
"Kim Kee-hee","SEA","2019","2887","1281","0.8454","0.8286","21.6118","1.6871","23.8908","9.3345","0.1019"
"Jonathan Osorio","TOR","2018","2809","1071","0.9094","0.8893","21.5604","2.0131","17.0392","1.8137","0.0827"
"Markus Holgersson","NYRB","2013","3104","1186","0.8415","0.8233","21.5428","1.8164","22.9179","11.3512","0.1092"
"Seth Sinovic","SKC","2018","1793","794","0.8136","0.7865","21.5377","2.7126","20.2963","5.8468","0.0827"
"Matías Laba","VAN","2016","2925","1343","0.8518","0.8358","21.4613","1.598","21.7029","6.3646","0.1205"
"Andoni Iraola","NYC","2016","2359","1219","0.8876","0.8702","21.2386","1.7423","18.6838","2.9981","0.0996"
"Gustav Svensson","SEA","2018","2262","1097","0.8614","0.8421","21.2224","1.9346","20.9662","7.2115","0.1128"
"Bill Tuiloma","POR","2019","2229","845","0.8426","0.8175","21.2111","2.5102","24.3037","10.5814","0.0972"
"Chris Schuler","RSL","2014","2342","905","0.8464","0.823","21.1996","2.3425","23.6939","10.5501","0.1035"
"Victor Ulloa","FCD","2015","3121","1490","0.8362","0.822","21.1817","1.4216","19.734","6.5908","0.1227"
"Adailton","CHI","2015","1614","620","0.8371","0.8029","21.1721","3.4149","23.9407","11.1991","0.1034"
"Josh Saunders","NYC","2015","3207","1130","0.6212","0.6025","21.1434","1.8711","46.1146","39.9593","0.1839"
"DeAndre Yedlin","SEA","2014","2395","1022","0.817","0.7964","21.0996","2.0645","19.2909","8.0519","0.1044"
"Waylon Francis","CLB","2015","2572","863","0.7914","0.767","21.0763","2.4422","20.7595","6.9172","0.0848"
"Kendall Waston","VAN","2016","2441","952","0.7857","0.7636","21.023","2.2083","25.8069","11.3903","0.109"
"Nat Borchers","RSL","2013","2741","990","0.8778","0.8566","20.9418","2.1153","22.4439","8.6041","0.0964"
"Walker Zimmerman","FCD","2017","1741","760","0.7934","0.7659","20.8877","2.7484","24.9154","11.7465","0.0989"
"Chad Marshall","SEA","2019","779","361","0.9197","0.8625","20.6379","5.7169","22.084","7.7611","0.1029"
"Florentin Pogba","ATL","2019","867","449","0.8374","0.7915","20.6362","4.596","22.6155","8.4583","0.0925"
"Chris Duvall","MTL","2017","2368","805","0.8174","0.7918","20.5874","2.5574","17.8986","4.9646","0.0848"
"Julio Cascante","POR","2019","1614","671","0.8703","0.8397","20.5632","3.0646","21.9428","8.0947","0.0862"
"Jamiro Monteiro","PHI","2019","2249","877","0.8985","0.8751","20.5592","2.3443","17.8729","3.5705","0.0903"
"Claude Dielna","POR","2019","1225","617","0.8347","0.8014","20.5366","3.3285","24.6808","10.7166","0.11"
"Stefan Frei","SEA","2017","3191","1063","0.6914","0.6722","20.4553","1.9243","42.1542","34.7124","0.1475"
"Josh Williams","CLB","2019","1393","685","0.854","0.8242","20.4527","2.9858","21.6543","9.012","0.1024"
"Jason Hernandez","NYC","2015","2473","945","0.8085","0.7868","20.4497","2.164","24.1626","11.0692","0.0995"
"Jermaine Taylor","HOU","2015","1549","642","0.7882","0.7563","20.4404","3.1839","26.5031","13.0989","0.1306"
"Julio Cascante","POR","2018","1921","675","0.8785","0.8484","20.3177","3.01","22.2171","7.6024","0.0938"
"Jeff Parke","PHI","2013","2981","920","0.8304","0.8085","20.2235","2.1982","23.3528","11.034","0.1026"
"Yoshimar Yotún","ORL","2018","2153","1098","0.8534","0.835","20.2234","1.8418","22.9253","8.7402","0.1304"
"Leandro González Pirez","ATL","2017","3031","1913","0.838","0.8274","20.1697","1.0543","26.5184","10.1509","0.149"
"Robin Jansson","ORL","2019","2663","1001","0.8322","0.812","20.1617","2.0142","23.8605","11.9213","0.098"
"Cristian Roldan","SEA","2018","3329","1207","0.8384","0.8218","20.1352","1.6682","19.3613","4.4884","0.0943"
"Judson","SJE","2019","2064","1102","0.8875","0.8693","20.0651","1.8208","22.3026","4.7963","0.1012"
"Hendry Thomas","COL","2013","2481","1262","0.8502","0.8343","20.0601","1.5895","22.0039","7.1974","0.1267"
"Marvell Wynne","SJE","2015","2972","1073","0.7465","0.7279","19.9248","1.8569","21.9555","11.7091","0.1027"
"Dave Romney","LAG","2018","2556","1057","0.7739","0.7551","19.8804","1.8808","22.4008","9.1299","0.102"
"Bacary Sagna","MTL","2019","2390","1055","0.7848","0.766","19.8716","1.8836","18.8741","6.1037","0.1013"
"Scott Caldwell","NER","2017","2357","932","0.8755","0.8542","19.8443","2.1292","19.2911","4.1599","0.0843"
"Nuno Coelho","SKC","2016","1763","989","0.818","0.7979","19.8286","2.0049","26.7989","12.0044","0.1181"
"Lamine Sané","ORL","2018","1490","556","0.8831","0.8475","19.7755","3.5567","22.2604","8.7987","0.0976"
"Nick DeLeon","DCU","2018","1164","440","0.8091","0.7643","19.7299","4.4841","18.2258","5.8674","0.0867"
"Scott Caldwell","NER","2015","3100","1380","0.8594","0.8452","19.6528","1.4241","20.4523","5.0853","0.1155"
"Nicolai Næss","CLB","2016","1239","660","0.8712","0.8415","19.6425","2.9761","25.6002","8.9278","0.1233"
"Andrew Farrell","NER","2017","2860","1185","0.7705","0.7539","19.6411","1.6575","23.4782","10.1242","0.1176"
"Raymon Gaddis","PHI","2014","3287","1295","0.7876","0.7726","19.4953","1.5054","18.2536","9.3423","0.1119"
"David Horst","RSL","2017","977","369","0.8238","0.7712","19.4203","5.263","23.4973","10.939","0.0944"
"Eric Gehrig","CLB","2014","1282","585","0.8376","0.8045","19.3715","3.3114","22.8777","8.5768","0.0771"
"Tony Beltran","RSL","2015","2996","1144","0.7605","0.7436","19.3594","1.6923","18.3553","9.1531","0.1078"
"Joe Corona","LAG","2019","2537","1282","0.8775","0.8624","19.3564","1.5099","17.3857","4.647","0.1148"
"Jimmy Nielsen","SKC","2013","3332","989","0.6643","0.6448","19.312","1.9527","42.5633","36.1191","0.1395"
"Ronald Zubar","NYRB","2016","1734","700","0.7757","0.7482","19.273","2.7533","22.8687","12.7688","0.097"
"Aurélien Collin","NYRB","2016","2114","853","0.7409","0.7183","19.2685","2.2589","25.9813","14.3014","0.1155"
"Sheanon Williams","HOU","2015","1244","498","0.755","0.7164","19.2155","3.8585","23.142","13.2354","0.1009"
"Harold Cummings","SJE","2018","2030","910","0.8582","0.8372","19.1876","2.1085","23.5938","9.6278","0.1174"
"Steven Birnbaum","DCU","2017","2414","671","0.7675","0.7389","19.1864","2.8594","25.4181","15.3277","0.0815"
"Alex Crognale","CLB","2019","1000","391","0.8235","0.7745","19.1773","4.9047","24.9965","12.9047","0.0917"
"Rudy Camacho","MTL","2018","1696","812","0.8842","0.8606","19.1738","2.3613","23.1142","7.9129","0.1151"
"Seb Hines","ORL","2016","2287","921","0.81","0.7892","19.1622","2.0806","25.2882","11.6356","0.1014"
"Víctor Cabrera","MTL","2016","2084","907","0.817","0.7959","19.1582","2.1123","26.4253","10.3581","0.1173"
"Anton Tinnerholm","NYC","2018","2927","1382","0.8162","0.8024","19.0956","1.3817","19.7645","5.5207","0.092"
"Andy O'Brien","VAN","2014","2449","737","0.8182","0.7923","19.0448","2.5841","23.601","11.4321","0.0866"
"Matteo Ferrari","MTL","2014","2317","1031","0.8565","0.838","18.9858","1.8415","24.0279","9.9386","0.1133"
"Sean Franklin","LAG","2013","2946","1135","0.8018","0.785","18.9819","1.6724","20.8567","8.8339","0.0958"
"Tyrone Mears","SEA","2016","3043","1290","0.8124","0.7977","18.9229","1.4669","20.344","4.9048","0.0938"
"Fabinho","PHI","2015","2255","958","0.7203","0.7005","18.8984","1.9727","22.8458","13.8119","0.1231"
"Jeff Larentowicz","CHI","2015","2815","1240","0.8008","0.7856","18.8982","1.524","26.0842","12.6239","0.1236"
"Nick Besler","RSL","2018","1599","870","0.8724","0.8507","18.8684","2.1688","22.8756","8.2562","0.0985"
"Sebastien Ibeagha","NYC","2018","1914","968","0.8626","0.8431","18.8525","1.9476","21.8364","6.5276","0.0854"
"Ken Tribbett","PHI","2016","1879","844","0.7725","0.7502","18.8032","2.2279","24.9266","12.8111","0.1145"
"Zack Steffen","CLB","2018","2834","976","0.8258","0.8066","18.7809","1.9243","34.1287","24.8196","0.1576"
"Brad Evans","SEA","2015","2507","1039","0.8325","0.8145","18.7354","1.8032","22.1748","8.13","0.0902"
"Wil Trapp","CLB","2015","1657","1126","0.8872","0.8706","18.6733","1.6584","23.533","7.4423","0.1374"
"Perry Kitchen","DCU","2015","3064","1283","0.8659","0.8514","18.6122","1.4507","21.2241","5.0004","0.0996"
"Perry Kitchen","DCU","2014","3024","1254","0.8596","0.8448","18.5957","1.4829","21.3863","5.3337","0.1033"
"Josh Williams","TOR","2015","1157","536","0.8657","0.831","18.5664","3.4639","22.7719","8.4403","0.1212"
"Brian Carroll","PHI","2015","1943","644","0.8634","0.8345","18.5542","2.8811","20.572","5.7571","0.0933"
"Marc Burch","COL","2014","2036","927","0.7724","0.7524","18.5094","1.9967","24.7749","9.9419","0.1045"
"Omar González","TOR","2019","1379","774","0.8282","0.8043","18.4635","2.3855","24.7926","10.5304","0.1268"
"Jámison Olave","RSL","2015","1984","587","0.8399","0.8086","18.3776","3.1308","23.0619","7.8316","0.0906"
"Nick Hagglund","CIN","2019","1985","925","0.8011","0.7813","18.2662","1.9747","25.114","10.8826","0.1181"
"Brandon Bye","NER","2019","2925","919","0.6866","0.6668","18.2328","1.984","19.2791","11.8386","0.0976"
"Joevin Jones","CHI","2015","2428","916","0.809","0.7891","18.23","1.9902","20.3887","6.7576","0.0909"
"Harold Cummings","SJE","2019","1520","909","0.8658","0.8459","18.1152","1.9929","23.7927","8.7343","0.1329"
"Richard Eckersley","TOR","2013","1543","657","0.7534","0.7259","18.088","2.7531","23.6699","14.9714","0.1221"
"Guram Kashia","SJE","2018","1172","597","0.8224","0.7922","18.0741","3.0275","26.0065","12.2738","0.1314"
"Harrison Afful","CLB","2017","1919","904","0.8352","0.8152","18.0275","1.9942","19.1823","3.5237","0.0896"
"Jorge Moreira","POR","2019","2482","972","0.7922","0.7737","18.0111","1.853","21.6257","8.6675","0.1063"
"Jimmy Medranda","SKC","2018","798","429","0.9091","0.8671","17.9954","4.1947","20.8453","0.7814","0.0869"
"Danny O'Rourke","POR","2014","1060","442","0.8484","0.8078","17.9308","4.0567","22.4981","9.5705","0.1025"
"Steven Birnbaum","DCU","2015","1961","761","0.7898","0.7662","17.9152","2.3542","23.9968","11.853","0.1013"
"Cristian Higuita","ORL","2015","2376","1240","0.8871","0.8727","17.7932","1.4349","19.3401","4.2122","0.1237"
"Wil Trapp","CLB","2014","2669","1703","0.8767","0.8662","17.7799","1.044","22.341","7.5371","0.1391"
"Drew Moor","TOR","2018","620","450","0.8822","0.8428","17.7524","3.945","20.1855","8.8844","0.1153"
"Sheanon Williams","VAN","2017","1445","509","0.7701","0.7353","17.7441","3.4861","22.7959","10.3306","0.1122"
"Giancarlo González","CLB","2014","1653","722","0.8463","0.8217","17.7383","2.4568","23.0338","9.2212","0.1147"
"Marco Donadel","MTL","2016","1625","767","0.8253","0.8022","17.7345","2.3122","23.3428","7.9858","0.0996"
